"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"FlipBoost: Strengthening Backdoors in LoRA-Tuned Language Models via Bit-Level Injection","https://scispace.com/paper/flipboost-strengthening-backdoors-in-lora-tuned-language-8fqhxbuarfo6","2025","Journal Article","","Haoyang Peng
Minghui Xu
Yinhao Xiao","10.1109/mass66014.2025.00088","","Backdoor attacks pose a significant security threat to large language models (LLMs), allowing adversaries to implant malicious behaviors that are triggered by specific inputs. While existing fine-tuning methods often produce unstable backdoors, their reliability remains limited in real-world scenarios. We propose FlipBoost, a reward-guided bit-level attack targeting LoRA-fine-tuned LLMs to amplify the effectiveness of pre-injected backdoor triggers. FlipBoost identifies and injects a minimal set of high-impact bit flips into LoRA adapter parameters based on target logit gain. Without requiring access to training data or model gradients, our method elevates the trigger activation rate from 10% to 91% using only 15-bit modifications. Experiments on GPT-2 with DailyDialog-style prompts validate the attack’s efficiency and precision. FlipBoost exposes a new vector for post-tuning exploitation in parameter-efficient LLMs and highlights the urgent need for integrity verification and adaptive defense mechanisms.","FlipBoost, a reward-guided bit-level attack, amplifies backdoor effectiveness in LoRA-fine-tuned LLMs by injecting minimal bit flips into adapter parameters, elevating trigger activation rates from 10% to 91% with only 15-bit modifications, exposing a new vulnerability in parameter-efficient LLMs."
"HAMSA: Hijacking Aligned Compact Models via Stealthy Automation","https://scispace.com/paper/hamsa-hijacking-aligned-compact-models-via-stealthy-w50qv26u4n0k","2025","Journal Article","arXiv.org","Alexey Krylov
Iskander Vagizov
Dmitrii Korzh
Maryam Douiba
Azidine Guezzaz
Vladimir Kokh
Sergey D. Erokhin
Elena Tutubalina
Oleg Y. Rogov","10.48550/arxiv.2508.16484","https://scispace.compdf/hamsa-hijacking-aligned-compact-models-via-stealthy-w50qv26u4n0k.pdf","Large Language Models (LLMs), especially their compact efficiency-oriented variants, remain susceptible to jailbreak attacks that can elicit harmful outputs despite extensive alignment efforts. Existing adversarial prompt generation techniques often rely on manual engineering or rudimentary obfuscation, producing low-quality or incoherent text that is easily flagged by perplexity-based filters. We present an automated red-teaming framework that evolves semantically meaningful and stealthy jailbreak prompts for aligned compact LLMs. The approach employs a multi-stage evolutionary search, where candidate prompts are iteratively refined using a population-based strategy augmented with temperature-controlled variability to balance exploration and coherence preservation. This enables the systematic discovery of prompts capable of bypassing alignment safeguards while maintaining natural language fluency. We evaluate our method on benchmarks in English (In-The-Wild Jailbreak Prompts on LLMs), and a newly curated Arabic one derived from In-The-Wild Jailbreak Prompts on LLMs and annotated by native Arabic linguists, enabling multilingual assessment.","Researchers develop HAMSA, an automated framework that generates stealthy, semantically meaningful prompts to bypass alignment safeguards in compact Large Language Models, preserving natural language fluency and evading perplexity-based filters."
"Provable Post-Training Quantization: Theoretical Analysis of OPTQ and Qronos","https://scispace.com/paper/provable-post-training-quantization-theoretical-analysis-of-jvt1cistxal2","2025","Journal Article","arXiv.org","Haoyu Zhang
Shihao Zhang
Ian Colbert
Rayan Saab","10.48550/arxiv.2508.04853","https://scispace.compdf/provable-post-training-quantization-theoretical-analysis-of-jvt1cistxal2.pdf","Post-training quantization (PTQ) has become a crucial tool for reducing the memory and compute costs of modern deep neural networks, including large language models (LLMs). Among PTQ algorithms, the OPTQ framework-also known as GPTQ-has emerged as a leading method due to its computational efficiency and strong empirical performance. Despite its widespread adoption, however, OPTQ lacks rigorous quantitative theoretical guarantees. This paper presents the first quantitative error bounds for both deterministic and stochastic variants of OPTQ, as well as for Qronos, a recent related state-of-the-art PTQ algorithm. We analyze how OPTQ's iterative procedure induces quantization error and derive non-asymptotic 2-norm error bounds that depend explicitly on the calibration data and a regularization parameter that OPTQ uses. Our analysis provides theoretical justification for several practical design choices, including the widely used heuristic of ordering features by decreasing norm, as well as guidance for selecting the regularization parameter. For the stochastic variant, we establish stronger infinity-norm error bounds, which enable control over the required quantization alphabet and are particularly useful for downstream layers and nonlinearities. Finally, we extend our analysis to Qronos, providing new theoretical bounds, for both its deterministic and stochastic variants, that help explain its empirical advantages.","This paper provides the first quantitative error bounds for OPTQ and Qronos, two leading post-training quantization algorithms, analyzing their iterative procedures and deriving non-asymptotic error bounds that depend on calibration data and regularization parameters."
"Injecting Undetectable Backdoors in Deep Learning and Language Models","https://scispace.com/paper/injecting-undetectable-backdoors-in-deep-learning-and-uvked9k1je","2024","Preprint","","Alkis Kalavasis
Amin Karbasi
Argyris Oikonomou
Katerina Sotiraki
Grigoris Velegkas
Manolis Zampetakis","10.48550/arxiv.2406.05660","https://scispace.compdf/injecting-undetectable-backdoors-in-deep-learning-and-uvked9k1je.pdf","As ML models become increasingly complex and integral to high-stakes domains such as finance and healthcare, they also become more susceptible to sophisticated adversarial attacks. We investigate the threat posed by undetectable backdoors in models developed by insidious external expert firms. When such backdoors exist, they allow the designer of the model to sell information to the users on how to carefully perturb the least significant bits of their input to change the classification outcome to a favorable one. We develop a general strategy to plant a backdoor to neural networks while ensuring that even if the model's weights and architecture are accessible, the existence of the backdoor is still undetectable. To achieve this, we utilize techniques from cryptography such as cryptographic signatures and indistinguishability obfuscation. We further introduce the notion of undetectable backdoors to language models and extend our neural network backdoor attacks to such models based on the existence of steganographic functions. ","Backdoors in deep learning and language models can be undetectable even if the model's weights and architecture are accessible. Techniques from cryptography and indistinguishability obfuscation are used to achieve this."
"Low Rank Comes with Low Security: Gradient Assembly Poisoning Attacks against Distributed LoRA-based LLM Systems","https://scispace.com/paper/low-rank-comes-with-low-security-gradient-assembly-poisoning-f3f313ut9ttn","2026","Journal Article","","Yueyan Dong
Minghui Xu
Qin Hu
Yinhao Xiao
Qi Luo
Yechao Zhang
Yue Zhang
Xiuzhen Cheng","10.48550/arxiv.2601.00566","","Low-Rank Adaptation (LoRA) has become a popular solution for fine-tuning large language models (LLMs) in federated settings, dramatically reducing update costs by introducing trainable low-rank matrices. However, when integrated with frameworks like FedIT, LoRA introduces a critical vulnerability: clients submit $A$ and $B$ matrices separately, while only their product $AB$ determines the model update, yet this composite is never directly verified. We propose Gradient Assembly Poisoning (GAP), a novel attack that exploits this blind spot by crafting individually benign $A$ and $B$ matrices whose product yields malicious updates. GAP operates without access to training data or inter-client coordination and remains undetected by standard anomaly detectors. We identify four systemic vulnerabilities in LoRA-based federated systems and validate GAP across LLaMA, ChatGLM, and GPT-2. GAP consistently induces degraded or biased outputs while preserving surface fluency, reducing BLEU by up to 14.5\%, increasing factual and grammatical errors by over 800\%, and maintaining 92.6\% long-form response length. These results reveal a new class of stealthy, persistent threats in distributed LoRA fine-tuning. ","Researchers propose Gradient Assembly Poisoning (GAP), a novel attack exploiting LoRA's blind spot, crafting benign matrices whose product yields malicious updates, inducing degraded or biased outputs in distributed LoRA-based LLM systems."
"FlipLLM: Efficient Bit-Flip Attacks on Multimodal LLMs using Reinforcement Learning","https://scispace.com/paper/flipllm-efficient-bit-flip-attacks-on-multimodal-llms-using-123jt2xbvccl","2025","Journal Article","arXiv.org","Khurram Khalil
Khaza Anuarul Hoque","10.48550/arxiv.2512.09872","https://export.arxiv.org/pdf/2512.09872v1.pdf","Generative Artificial Intelligence models, such as Large Language Models (LLMs) and Large Vision Models (VLMs), exhibit state-of-the-art performance but remain vulnerable to hardware-based threats, specifically bit-flip attacks (BFAs). Existing BFA discovery methods lack generalizability and struggle to scale, often failing to analyze the vast parameter space and complex interdependencies of modern foundation models in a reasonable time. This paper proposes FlipLLM, a reinforcement learning (RL) architecture-agnostic framework that formulates BFA discovery as a sequential decision-making problem. FlipLLM combines sensitivity-guided layer pruning with Q-learning to efficiently identify minimal, high-impact bit sets that can induce catastrophic failure. We demonstrate the effectiveness and generalizability of FlipLLM by applying it to a diverse set of models, including prominent text-only LLMs (GPT-2 Large, LLaMA 3.1 8B, and DeepSeek-V2 7B), VLMs such as LLaVA 1.6, and datasets, such as MMLU, MMLU-Pro, VQAv2, and TextVQA. Our results show that FlipLLM can identify critical bits that are vulnerable to BFAs up to 2.5x faster than SOTA methods. We demonstrate that flipping the FlipLLM-identified bits plummets the accuracy of LLaMA 3.1 8B from 69.9% to ~0.2%, and for LLaVA's VQA score from 78% to almost 0%, by flipping as few as 5 and 7 bits, respectively. Further analysis reveals that applying standard hardware protection mechanisms, such as ECC SECDED, to the FlipLLM-identified bit locations completely mitigates the BFA impact, demonstrating the practical value of our framework in guiding hardware-level defenses. FlipLLM offers the first scalable and adaptive methodology for exploring the BFA vulnerability of both language and multimodal foundation models, paving the way for comprehensive hardware-security evaluation.","This paper proposes FlipLLM, a reinforcement learning framework that efficiently identifies minimal, high-impact bit sets vulnerable to bit-flip attacks in multimodal Large Language Models, outperforming state-of-the-art methods by up to 2.5x in discovery speed and demonstrating practical hardware-level defense applications."
"SilentStriker:Toward Stealthy Bit-Flip Attacks on Large Language Models","https://scispace.com/paper/silentstriker-toward-stealthy-bit-flip-attacks-on-large-h5bxtfghsbxx","2025","Journal Article","","Xu Haotian
Peng Qing-song
Shi Jie
Li Yu
Zhuo Cheng","10.48550/arxiv.2509.17371","https://scispace.compdf/silentstriker-toward-stealthy-bit-flip-attacks-on-large-h5bxtfghsbxx.pdf","The rapid adoption of large language models (LLMs) in critical domains has spurred extensive research into their security issues. While input manipulation attacks (e.g., prompt injection) have been well studied, Bit-Flip Attacks (BFAs) -- which exploit hardware vulnerabilities to corrupt model parameters and cause severe performance degradation -- have received far less attention. Existing BFA methods suffer from key limitations: they fail to balance performance degradation and output naturalness, making them prone to discovery. In this paper, we introduce SilentStriker, the first stealthy bit-flip attack against LLMs that effectively degrades task performance while maintaining output naturalness. Our core contribution lies in addressing the challenge of designing effective loss functions for LLMs with variable output length and the vast output space. Unlike prior approaches that rely on output perplexity for attack loss formulation, which inevitably degrade output naturalness, we reformulate the attack objective by leveraging key output tokens as targets for suppression, enabling effective joint optimization of attack effectiveness and stealthiness. Additionally, we employ an iterative, progressive search strategy to maximize attack efficacy. Experiments show that SilentStriker significantly outperforms existing baselines, achieving successful attacks without compromising the naturalness of generated text. ",""
"Soft Prompt Threats: Attacking Safety Alignment and Unlearning in Open-Source LLMs through the Embedding Space","https://scispace.com/paper/soft-prompt-threats-attacking-safety-alignment-and-42hkyib90z","2024","Journal Article","arXiv.org","Leo Schwinn
David A. Dobre
Sophie Xhonneux
Gauthier Gidel
Stephan Günnemann","10.48550/arxiv.2402.09063","https://scispace.compdf/soft-prompt-threats-attacking-safety-alignment-and-42hkyib90z.pdf","Current research in adversarial robustness of LLMs focuses on discrete input manipulations in the natural language space, which can be directly transferred to closed-source models. However, this approach neglects the steady progression of open-source models. As open-source models advance in capability, ensuring their safety also becomes increasingly imperative. Yet, attacks tailored to open-source LLMs that exploit full model access remain largely unexplored. We address this research gap and propose the embedding space attack, which directly attacks the continuous embedding representation of input tokens. We find that embedding space attacks circumvent model alignments and trigger harmful behaviors more efficiently than discrete attacks or model fine-tuning. Furthermore, we present a novel threat model in the context of unlearning and show that embedding space attacks can extract supposedly deleted information from unlearned LLMs across multiple datasets and models. Our findings highlight embedding space attacks as an important threat model in open-source LLMs. Trigger Warning: the appendix contains LLM-generated text with violence and harassment.","This work finds that embedding space attacks circumvent model alignments and trigger harmful behaviors more efficiently than discrete attacks or model fine-tuning, and highlights embedding space attacks as an important threat model in open-source LLMs."
"BitHydra: Towards Bit-flip Inference Cost Attack against Large Language Models","https://scispace.com/paper/bithydra-towards-bit-flip-inference-cost-attack-against-khb9f6yply6l","2025","Journal Article","","Yan Xiao-bei
Li, Yiming
Wang, Hao
Qiu Han
Zhang, Tianwei","10.48550/arxiv.2505.16670","https://scispace.compdf/bithydra-towards-bit-flip-inference-cost-attack-against-khb9f6yply6l.pdf","Large language models (LLMs) are widely deployed, but their growing compute demands expose them to inference cost attacks that maximize output length. We reveal that prior attacks are fundamentally self-targeting because they rely on crafted inputs, so the added cost accrues to the attacker's own queries and scales poorly in practice. In this work, we introduce the first bit-flip inference cost attack that directly modifies model weights to induce persistent overhead for all users of a compromised LLM. Such attacks are stealthy yet realistic in practice: for instance, in shared MLaaS environments, co-located tenants can exploit hardware-level faults (e.g., Rowhammer) to flip memory bits storing model parameters. We instantiate this attack paradigm with BitHydra, which (1) minimizes a loss that suppresses the end-of-sequence token (i.e., EOS) and (2) employs an efficient yet effective critical-bit search focused on the EOS embedding vector, sharply reducing the search space while preserving benign-looking outputs. We evaluate across 11 LLMs (1.5B-14B) under int8 and float16, demonstrating that our method efficiently achieves scalable cost inflation with only a few bit flips, while remaining effective even against potential defenses. ",""
"QROA: A Black-Box Query-Response Optimization Attack on LLMs","https://scispace.com/paper/qroa-a-black-box-query-response-optimization-attack-on-llms-4lg7fzkmwh","2024","Journal Article","arXiv.org","Hussein Jawad
Nicolas J.-B. Brunel","10.48550/arxiv.2406.02044","https://scispace.compdf/qroa-a-black-box-query-response-optimization-attack-on-llms-4lg7fzkmwh.pdf","Large Language Models (LLMs) have surged in popularity in recent months, yet they possess concerning capabilities for generating harmful content when manipulated. This study introduces the Query-Response Optimization Attack (QROA), an optimization-based strategy designed to exploit LLMs through a black-box, query-only interaction. QROA adds an optimized trigger to a malicious instruction to compel the LLM to generate harmful content. Unlike previous approaches, QROA does not require access to the model's logit information or any other internal data and operates solely through the standard query-response interface of LLMs. Inspired by deep Q-learning and Greedy coordinate descent, the method iteratively updates tokens to maximize a designed reward function. We tested our method on various LLMs such as Vicuna, Falcon, and Mistral, achieving an Attack Success Rate (ASR) over 80\%. We also tested the model against Llama2-chat, the fine-tuned version of Llama2 designed to resist Jailbreak attacks, achieving good ASR with a suboptimal initial trigger seed. This study demonstrates the feasibility of generating jailbreak attacks against deployed LLMs in the public domain using black-box optimization methods, enabling more comprehensive safety testing of LLMs.","Researchers introduce QROA, a black-box attack on Large Language Models (LLMs) that generates harmful content by optimizing a malicious instruction through a query-only interface, achieving an 80% Attack Success Rate on various LLMs."
"Nearest is Not Dearest: Towards Practical Defense against
  Quantization-conditioned Backdoor Attacks","https://scispace.com/paper/nearest-is-not-dearest-towards-practical-defense-against-qc2wh4t0d5","2024","Preprint","","Boheng Li
Yishuo Cai
Haowei Li
Fu‐Shan Xue
Zhifeng Li
Yiming Li","10.48550/arxiv.2405.12725","https://scispace.compdf/nearest-is-not-dearest-towards-practical-defense-against-qc2wh4t0d5.pdf","Model quantization is widely used to compress and accelerate deep neural networks. However, recent studies have revealed the feasibility of weaponizing model quantization via implanting quantization-conditioned backdoors (QCBs). These special backdoors stay dormant on released full-precision models but will come into effect after standard quantization. Due to the peculiarity of QCBs, existing defenses have minor effects on reducing their threats or are even infeasible. In this paper, we conduct the first in-depth analysis of QCBs. We reveal that the activation of existing QCBs primarily stems from the nearest rounding operation and is closely related to the norms of neuron-wise truncation errors (i.e., the difference between the continuous full-precision weights and its quantized version). Motivated by these insights, we propose Error-guided Flipped Rounding with Activation Preservation (EFRAP), an effective and practical defense against QCBs. Specifically, EFRAP learns a non-nearest rounding strategy with neuron-wise error norm and layer-wise activation preservation guidance, flipping the rounding strategies of neurons crucial for backdoor effects but with minimal impact on clean accuracy. Extensive evaluations on benchmark datasets demonstrate that our EFRAP can defeat state-of-the-art QCB attacks under various settings. Code is available at https://github.com/AntigoneRandy/QuantBackdoor_EFRAP. ","The paper explores the feasibility of weaponizing model quantization via quantization-conditioned backdoors (QCBs) and proposes a novel defense mechanism called Error-guided Flipped Rounding with Activation Preservation (EFRAP) against QCBs."
"CompressionAttack: Exploiting Prompt Compression as a New Attack Surface in LLM-Powered Agents","https://scispace.com/paper/compressionattack-exploiting-prompt-compression-as-a-new-5o9yvuf1003z","2025","Journal Article","","Liu, Zesen
Zhang Zhixiang
She, Dongdong","10.48550/arxiv.2510.22963","","LLM-powered agents often use prompt compression to reduce inference costs, but this introduces a new security risk. Compression modules, which are optimized for efficiency rather than safety, can be manipulated by adversarial inputs, causing semantic drift and altering LLM behavior. This work identifies prompt compression as a novel attack surface and presents CompressionAttack, the first framework to exploit it. CompressionAttack includes two strategies: HardCom, which uses discrete adversarial edits for hard compression, and SoftCom, which performs latent-space perturbations for soft compression. Experiments on multiple LLMs show up to 80% attack success and 98% preference flips, while remaining highly stealthy and transferable. Case studies in VSCode Cline and Ollama confirm real-world impact, and current defenses prove ineffective, highlighting the need for stronger protections. ",""
"TrojBits: A Hardware Aware Inference-Time Attack on Transformer-Based Language Models","https://scispace.com/paper/trojbits-a-hardware-aware-inference-time-attack-on-2co0hd27ew","","Journal Article","","Mansour Al Ghanim
Muhammad Santriaji
Qian Lou
Yan Solihin","10.3233/faia230254","","Transformer-based language models demonstrate exceptional performance in Natural Language Processing (NLP) tasks but remain susceptible to backdoor attacks involving hidden input triggers. Trojan injection via hardware bitflips presents a significant challenge for contemporary language models. However, previous research overlooks practical hardware considerations, such as DRAM and cache memory structures, resulting in unrealistic attacks that demand the manipulation of an excessive number of parameters and bits. In this paper, we present TrojBits, a novel approach requiring minimal bit-flips to effectively insert Trojans into real-world Transformer language model systems. This is achieved through a three-module framework designed to efficiently target Transformer-based language models, consisting of Vulnerable Parameters Ranking (VPR), Hardware-aware Attack Optimization (HAO), and Vulnerable Bits Pruning (VBP). Within the VPR module, we are the first to employ Gradient-guided Fisher information to identify the most susceptible Transformer parameters, specifically in the word embedding layer. The HAO module then redistributes these parameters across multiple triggers, conforming to hardware constraints by incorporating a regularization term in the trojan optimization methodology. Finally, the VBP module aims to reduce the number of bit-flips by discarding less significant bits. We evaluate TrojBits on two representative NLP models, BERT and XLNE, on three classification tasks (SST2, OffensEval, and AG’s News). Our results demonstrate that our TrojBits successfully achieves the inference-time attack with only 64 parameters out of 116 million and 90-bit flips while maintaining the model performance. ","Researchers introduce TrojBits, a hardware-aware inference-time attack on transformer-based language models, requiring minimal bit-flips to insert Trojans, leveraging a three-module framework to efficiently target vulnerable parameters and reduce bit-flips, achieving successful attacks on BERT and XLNE models."
"Exploring the Impact of Quantization on LLM Security Against Prompt Injection","https://scispace.com/paper/exploring-the-impact-of-quantization-on-llm-security-against-f315yhujeac7","2025","Journal Article","","Rafael Araújo Rodrigues
Luan Fonseca Garcia
Avelino F. Zorzo
Ewerton de Oliveira
Thomas Paula","10.5753/eramiars.2025.16669","","Large Language Models (LLMs) face challenges in efficiency and security. Quantization improves performance but its effect on adversarial robustness is unclear against prompt injection. We propose an experimental setup to investigate how post-training quantization may influence LLM vulnerability to prompt injections, aiming to enlighten the trade-offs between efficiency and security of quantization. The experiments are currently in progress, and we intend to stimulate an open debate on this topic.","This study investigates the impact of post-training quantization on the security of Large Language Models (LLMs) against prompt injection attacks, exploring the trade-offs between efficiency and security in LLMs."
"Model Hemorrhage and the Robustness Limits of Large Language Models","https://scispace.com/paper/model-hemorrhage-and-the-robustness-limits-of-large-language-lzcbbergbl9h","2025","Journal Article","","Ma, Ziyang
Li, Zuchao
Zhang, Lefei
Xia, Gui-Song
Du, Bo
Zhang, Liangpei
Tao, Dacheng","10.48550/arxiv.2503.23924","","Large language models (LLMs) demonstrate strong performance across natural language processing tasks, yet undergo significant performance degradation when modified for deployment through quantization, pruning, or decoding strategy adjustments. We define this phenomenon as model hemorrhage - performance decline caused by parameter alterations and architectural changes. Through systematic analysis of various LLM frameworks, we identify key vulnerability patterns: layer expansion frequently disrupts attention mechanisms, compression techniques induce information loss cascades, and decoding adjustments amplify prediction divergences. Our investigation reveals transformer architectures exhibit inherent robustness thresholds that determine hemorrhage severity across modification types. We propose three mitigation strategies: gradient-aware pruning preserves critical weight pathways, dynamic quantization scaling maintains activation integrity, and decoding calibration aligns generation trajectories with original model distributions. This work establishes foundational metrics for evaluating model stability during adaptation, providing practical guidelines for maintaining performance while enabling efficient LLM deployment. Our findings advance understanding of neural network resilience under architectural transformations, particularly for large-scale language models. ",""
"Enhancing Trustworthiness with Mixed Precision: Benchmarks, Opportunities, and Challenges","https://scispace.com/paper/enhancing-trustworthiness-with-mixed-precision-benchmarks-bvldn86386uu","2025","Journal Article","arXiv.org","Guanxi Lu
H. Chen
Zhiqiang Que
Wayne Luk
Hon S. Fan","10.48550/arxiv.2511.22483","","Large language models (LLMs) have shown promising performance across various tasks. However, their autoregressive decoding process poses significant challenges for efficient deployment on existing AI hardware. Quantization alleviates memory and compute pressure by compressing weights, activations, and KV caches to low precisions while preserving generation quality. However, existing quantization frameworks typically focus on perplexity or classification accuracy, often omitting critical trustworthiness metrics. This gap introduces risks when applying quantized LLMs to downstream high-stakes domains such as finance and healthcare. In this work, we systematically investigate the impact of quantization on four trustworthiness metrics (adversarial robustness, fairness, machine ethics, and out-of-distribution robustness) and identify the instability across compression ratios and quantization methods. Building on these observations, we develop a novel precision-ensemble voting approach that leverages predictions from mixed-precision variants of the same model and consistently improves performance by up to $5.8\%$ on trustworthiness metrics. Our results highlight the importance of considering trustworthiness when developing model compression techniques and point to research opportunities at the intersection of compression and trustworthiness for safety-critical applications.","This study investigates the impact of quantization on trustworthiness metrics in large language models, identifying instability across compression ratios and methods, and proposes a novel precision-ensemble voting approach to improve trustworthiness by up to 5.8%."
"Model Compression vs. Adversarial Robustness: An Empirical Study on Language Models for Code","https://scispace.com/paper/model-compression-vs-adversarial-robustness-an-empirical-umtr8hw0243w","2025","Repository","","Awal Md.Abdul","10.5281/zenodo.16616668","","Transformer-based language models for code have shown remarkable performance in various software analytics tasks, but their adoption is hindered by high computational costs, slow inference speeds, and substantial environmental impact. Model compression techniques such as pruning, quantization, and knowledge distillation have gained traction in addressing these challenges. However, the impact of these strategies on the robustness of compressed language models for code in adversarial scenarios remains poorly understood. Understanding how these compressed models behave under adversarial attacks is essential for their safe and effective deployment in real-world applications. To bridge this knowledge gap, we conduct a comprehensive evaluation of how common compression strategies affect the adversarial robustness of compressed models. We assess the robustness of compressed versions of three widely used language models for code across three software analytics tasks, using six evaluation metrics and four commonly used classical adversarial attacks. Our findings indicate that compressed models generally maintain comparable performance to their uncompressed counterparts. However, when subjected to adversarial attacks, compressed models exhibit significantly reduced robustness. This vulnerability is consistent across all three compression techniques, with knowledge-distilled models experiencing the most pronounced degradation in performance. These results reveal a trade-off between model size reduction and adversarial robustness, underscoring the need for careful consideration when deploying compressed models in security-critical software applications. Our study highlights the need for further research into compression strategies that strike a balance between computational efficiency and adversarial robustness, which is essential for deploying reliable language models for code in real-world software applications. ",""
"Model Compression vs. Adversarial Robustness: An Empirical Study on Language Models for Code","https://scispace.com/paper/model-compression-vs-adversarial-robustness-an-empirical-rwqt1k8zfq1m","2025","Repository","","Awal Md.Abdul","10.5281/zenodo.15272413","","Transformer-based language models for code have shown remarkable performance in various software analytics tasks, but their adoption is hindered by high computational costs, slow inference speeds, and substantial environmental impact. Model compression techniques such as pruning, quantization, and knowledge distillation have gained traction in addressing these challenges. However, the impact of these strategies on the robustness of compressed language models for code in adversarial scenarios remains poorly understood. Understanding how these compressed models behave under adversarial attacks is essential for their safe and effective deployment in real-world applications. To bridge this knowledge gap, we conduct a comprehensive evaluation of how common compression strategies affect the adversarial robustness of compressed models. We assess the robustness of compressed versions of three widely used language models for code across three software analytics tasks, using six evaluation metrics and four commonly used classical adversarial attacks. Our findings indicate that compressed models generally maintain comparable performance to their uncompressed counterparts. However, when subjected to adversarial attacks, compressed models exhibit significantly reduced robustness. This vulnerability is consistent across all three compression techniques, with knowledge-distilled models experiencing the most pronounced degradation in performance. These results reveal a trade-off between model size reduction and adversarial robustness, underscoring the need for careful consideration when deploying compressed models in security-critical software applications. Our study highlights the need for further research into compression strategies that strike a balance between computational efficiency and adversarial robustness, which is essential for deploying reliable language models for code in real-world software applications. ",""
"Model Compression vs. Adversarial Robustness: An Empirical Study on Language Models for Code","https://scispace.com/paper/model-compression-vs-adversarial-robustness-an-empirical-ee20ew5znc8o","2025","Journal Article","arXiv.org","Md Abdul Awal
Mrigank Rochan
Chanchal K. Roy","10.48550/arxiv.2508.03949","https://scispace.compdf/model-compression-vs-adversarial-robustness-an-empirical-ee20ew5znc8o.pdf","Transformer-based language models for code have shown remarkable performance in various software analytics tasks, but their adoption is hindered by high computational costs, slow inference speeds, and substantial environmental impact. Model compression techniques such as pruning, quantization, and knowledge distillation have gained traction in addressing these challenges. However, the impact of these strategies on the robustness of compressed language models for code in adversarial scenarios remains poorly understood. Understanding how these compressed models behave under adversarial attacks is essential for their safe and effective deployment in real-world applications. To bridge this knowledge gap, we conduct a comprehensive evaluation of how common compression strategies affect the adversarial robustness of compressed models. We assess the robustness of compressed versions of three widely used language models for code across three software analytics tasks, using six evaluation metrics and four commonly used classical adversarial attacks. Our findings indicate that compressed models generally maintain comparable performance to their uncompressed counterparts. However, when subjected to adversarial attacks, compressed models exhibit significantly reduced robustness. These results reveal a trade-off between model size reduction and adversarial robustness, underscoring the need for careful consideration when deploying compressed models in security-critical software applications. Our study highlights the need for further research into compression strategies that strike a balance between computational efficiency and adversarial robustness, which is essential for deploying reliable language models for code in real-world software applications.","This study evaluates the impact of model compression on the adversarial robustness of transformer-based language models for code, finding a trade-off between model size reduction and robustness, highlighting the need for balanced compression strategies in security-critical applications."
"Is Quantization a Deal-breaker? Empirical Insights from Large Code Models","https://scispace.com/paper/is-quantization-a-deal-breaker-empirical-insights-from-large-tck2v13860kc","2025","Journal Article","arXiv.org","Saima Afrin
Bowen Xu
Antonio Mastropaolo","10.48550/arxiv.2507.09665","https://scispace.compdf/is-quantization-a-deal-breaker-empirical-insights-from-large-tck2v13860kc.pdf","The growing scale of large language models (LLMs) not only demands extensive computational resources but also raises environmental concerns due to their increasing carbon footprint. Model quantization emerges as an effective approach that can reduce the resource demands of LLMs by decreasing parameter precision without substantially affecting performance (e.g., 16 bit to 4 bit). While recent studies have established quantization as a promising approach for optimizing large code models (LCMs), a specialized subset of LLMs tailored for automated software engineering, their findings offer only limited insights into its practical implications. Specifically, current investigations focus only on the functional correctness of the code generated by quantized models, neglecting how quantization impacts critical aspects of code quality such as reliability, maintainability, and security. To bridge this gap, our study investigates the effects of quantization on the qualitative aspects of automatically generated code. We apply Activation-aware Weight Quantization (AWQ) to two widely used code models, CodeLlama and DeepSeekCoder, to generate Java and Python code. Using state-of-the-art static analysis tools, we evaluate software quality metrics and static features including cyclomatic complexity, cognitive complexity, and lines of code. Our findings reveal that quantization is a robust technique that not only preserves functional correctness, but also retains key qualitative code attributes sought after by developers, such as maintainability and structural simplicity.","This study investigates the effects of quantization on large code models, finding that Activation-aware Weight Quantization preserves functional correctness and retains key qualitative code attributes, including maintainability and structural simplicity, without compromising performance."
"Benchmarking the Robustness of Quantized Models","https://scispace.com/paper/benchmarking-the-robustness-of-quantized-models-1ag7mf80","2023","Journal Article","arXiv.org","Yisong Xiao
Tianyuan Zhang
Shunchang Liu
Haotong Qin","10.48550/arXiv.2304.03968","","Quantization has emerged as an essential technique for deploying deep neural networks (DNNs) on devices with limited resources. However, quantized models exhibit vulnerabilities when exposed to various noises in real-world applications. Despite the importance of evaluating the impact of quantization on robustness, existing research on this topic is limited and often disregards established principles of robustness evaluation, resulting in incomplete and inconclusive findings. To address this gap, we thoroughly evaluated the robustness of quantized models against various noises (adversarial attacks, natural corruptions, and systematic noises) on ImageNet. Extensive experiments demonstrate that lower-bit quantization is more resilient to adversarial attacks but is more susceptible to natural corruptions and systematic noises. Notably, our investigation reveals that impulse noise (in natural corruptions) and the nearest neighbor interpolation (in systematic noises) have the most significant impact on quantized models. Our research contributes to advancing the robust quantization of models and their deployment in real-world scenarios.","In this article , the authors evaluated the robustness of quantized models against various noises (adversarial attacks, natural corruptions, and systematic noises) on ImageNet and found that lower-bit quantization is more resilient to adversarial attacks but is more susceptible to natural corruption and systematic noise."
