"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Semantic Chameleon: Corpus-Dependent Poisoning Attacks and Defenses in RAG Systems","https://scispace.com/paper/semantic-chameleon-corpus-dependent-poisoning-attacks-and-udfqwq2qwkd2","2025","Repository","","Scott Thornton","10.5281/zenodo.18080200","","Retrieval-Augmented Generation (RAG) systems enhance Large Language Models (LLMs) by incorporating external knowledge bases, but this architectural design introduces additional poisoning surfaces. We provide a systematic empirical study of how corpus composition and retrieval architecture jointly affect the effectiveness of RAG poisoning attacks and the defense capability. Using a gradient-guided dual-document ""sleeper-trigger"" poisoning attack, we evaluate two contrasting knowledge bases—Security Stack Exchange (67,941 technical documents) and a FEVER Wikipedia subset (96,561 general knowledge articles). We observe a security tension: in our cross-corpus sample (n=9 per corpus), the technical corpus enables 66.7% attack stealth success yet shows 13–62× worse detection performance using standard retrieval-based detection than the general corpus. Large-scale retrieval-level evaluation (n=50 attacks) on Security Stack Exchange shows that dual-document poisoning achieves a 38.0% co-retrieval success rate under pure vector retrieval systems (95% CI: 25.9%–51.8%). However, a simple hybrid BM25+vector retriever eliminates co-retrieval of poisoned sleeper/trigger pairs in all tested configurations (α=0.3–0.7) in our experiments, without modifying the underlying LLM. We further compare five detection methods and find that query pattern differential analysis consistently provides the best retrieval-level detection performance, achieving F1 scores of 0.632 on FEVER and 0.171 on Security Stack Exchange under optimistic thresholding. We validate experimental rigor through embedding model ablation, adaptive attack testing (0% success across 25 configurations), and holdout validation (generalization gap <0.01). We extend validation with end-to-end LLM evaluation showing 60% attack success rate (9/15 scenarios) with 80% safety bypass rate when poisoned context is retrieved, and a production RAG case study (156,777 documents) demonstrating that attacks fail completely (0%) when targeting different corpora but succeed reliably (100%) when corpus-adapted. These results highlight that corpus-aware and retrieval-aware design choices are critical for secure RAG deployment: for security-sensitive applications, we recommend hybrid retrieval with α≤0.5 (equal or greater BM25 weighting) as a practical default, augmented with corpus-appropriate monitoring. ","This study examines corpus-dependent poisoning attacks and defenses in Retrieval-Augmented Generation (RAG) systems, revealing a security tension between stealth success and detection performance, and recommending hybrid retrieval with BM25 weighting as a secure default."
"Adversarial Threat Vectors and Risk Mitigation for Retrieval-Augmented Generation Systems","https://scispace.com/paper/adversarial-threat-vectors-and-risk-mitigation-for-retrieval-zpni8kb8ctgl","2025","Journal Article","","Ward, Chris M.
Harguess, Josh","10.48550/arxiv.2506.00281","","Retrieval-Augmented Generation (RAG) systems, which integrate Large Language Models (LLMs) with external knowledge sources, are vulnerable to a range of adversarial attack vectors. This paper examines the importance of RAG systems through recent industry adoption trends and identifies the prominent attack vectors for RAG: prompt injection, data poisoning, and adversarial query manipulation. We analyze these threats under risk management lens, and propose robust prioritized control list that includes risk-mitigating actions like input validation, adversarial training, and real-time monitoring. ",""
"CPA-RAG:Covert Poisoning Attacks on Retrieval-Augmented Generation in
  Large Language Models","https://scispace.com/paper/cpa-rag-covert-poisoning-attacks-on-retrieval-augmented-2l00vrut9r8e","2025","Journal Article","","Chunyang Li
Junwei Zhang
Anda Cheng
Zhuo Ma
Xinghua Li
Jianfeng Ma","10.48550/arxiv.2505.19864","","Retrieval-Augmented Generation (RAG) enhances large language models (LLMs) by incorporating external knowledge, but its openness introduces vulnerabilities that can be exploited by poisoning attacks. Existing poisoning methods for RAG systems have limitations, such as poor generalization and lack of fluency in adversarial texts. In this paper, we propose CPA-RAG, a black-box adversarial framework that generates query-relevant texts capable of manipulating the retrieval process to induce target answers. The proposed method integrates prompt-based text generation, cross-guided optimization through multiple LLMs, and retriever-based scoring to construct high-quality adversarial samples. We conduct extensive experiments across multiple datasets and LLMs to evaluate its effectiveness. Results show that the framework achieves over 90\% attack success when the top-k retrieval setting is 5, matching white-box performance, and maintains a consistent advantage of approximately 5 percentage points across different top-k values. It also outperforms existing black-box baselines by 14.5 percentage points under various defense strategies. Furthermore, our method successfully compromises a commercial RAG system deployed on Alibaba's BaiLian platform, demonstrating its practical threat in real-world applications. These findings underscore the need for more robust and secure RAG frameworks to defend against poisoning attacks. ","This paper proposes CPA-RAG, a black-box adversarial framework that generates query-relevant texts to manipulate retrieval processes in Retrieval-Augmented Generation (RAG) systems, achieving over 90% attack success and outperforming existing baselines."
"PoisonedRAG: Knowledge Poisoning Attacks to Retrieval-Augmented Generation of Large Language Models","https://scispace.com/paper/poisonedrag-knowledge-poisoning-attacks-to-retrieval-34wql99n5y","2024","Journal Article","arXiv.org","Wei Zou
Runpeng Geng
Binghui Wang
Jinyuan Jia","10.48550/arxiv.2402.07867","","Large language models (LLMs) have achieved remarkable success due to their exceptional generative capabilities. Despite their success, they also have inherent limitations such as a lack of up-to-date knowledge and hallucination. Retrieval-Augmented Generation (RAG) is a state-of-the-art technique to mitigate those limitations. In particular, given a question, RAG retrieves relevant knowledge from a knowledge database to augment the input of the LLM. For instance, the retrieved knowledge could be a set of top-k texts that are most semantically similar to the given question when the knowledge database contains millions of texts collected from Wikipedia. As a result, the LLM could utilize the retrieved knowledge as the context to generate an answer for the given question. Existing studies mainly focus on improving the accuracy or efficiency of RAG, leaving its security largely unexplored. We aim to bridge the gap in this work. Particularly, we propose PoisonedRAG , a set of knowledge poisoning attacks to RAG, where an attacker could inject a few poisoned texts into the knowledge database such that the LLM generates an attacker-chosen target answer for an attacker-chosen target question. We formulate knowledge poisoning attacks as an optimization problem, whose solution is a set of poisoned texts. Depending on the background knowledge (e.g., black-box and white-box settings) of an attacker on the RAG, we propose two solutions to solve the optimization problem, respectively. Our results on multiple benchmark datasets and LLMs show our attacks could achieve 90% attack success rates when injecting 5 poisoned texts for each target question into a database with millions of texts. We also evaluate recent defenses and our results show they are insufficient to defend against our attacks, highlighting the need for new defenses.","This work proposes PoisonedRAG, a set of knowledge poisoning attacks to RAG, where an attacker could inject a few poisoned texts into the knowledge database such that the LLM generates an attacker-chosen target answer for an attacker-chosen target question."
"Threats and Defenses for Large Language Models: A Survey","https://scispace.com/paper/threats-and-defenses-for-large-language-models-a-survey-7judxap1m2uy","2025","Book","","Xiaobao Sheng
Qinhui Jiang","10.1145/3773365.3773631","","As Large Language Models (LLMs) are increasingly applied to text comprehension, code generation, and multimodal tasks, their exposure to security threats has become more pronounced. This paper focuses on the security risks and countermeasures associated with LLMs during the training and inference phases. It systematically surveys the principal attack vectors and corresponding defense mechanisms across the model's lifecycle. In the training phase, LLMs are susceptible to data poisoning and backdoor attacks, whereby adversaries manipulate training datasets or embed trigger mechanisms to induce abnormal or malicious behavior. In the inference phase, jailbreak and prompt injection attacks exploit the model's sensitivity to input to circumvent safety constraints. In contrast, model extraction attacks aim to reconstruct model parameters or exfiltrate private data via strategically crafted queries. To mitigate these threats, defense strategies are categorized into offline and online approaches, encompassing data preprocessing, adversarial training, safety alignment, and prompt screening. Finally, informed by current research trends, directions for future LLM security research are discussed.","This survey examines security risks and countermeasures for Large Language Models, covering data poisoning, backdoor attacks, jailbreak, and model extraction threats, and proposes offline and online defense strategies, including data preprocessing, adversarial training, and safety alignment."
"Defending Against Knowledge Poisoning Attacks During Retrieval-Augmented Generation","https://scispace.com/paper/defending-against-knowledge-poisoning-attacks-during-tkeer6arru85","2025","Journal Article","arXiv.org","Kennedy Edemacu
Vinay M. Shashidhar
Micheal Tuape
Dan Abudu
Beakcheol Jang
Jong Wook Kim","10.48550/arxiv.2508.02835","https://scispace.compdf/defending-against-knowledge-poisoning-attacks-during-tkeer6arru85.pdf","Retrieval-Augmented Generation (RAG) has emerged as a powerful approach to boost the capabilities of large language models (LLMs) by incorporating external, up-to-date knowledge sources. However, this introduces a potential vulnerability to knowledge poisoning attacks, where attackers can compromise the knowledge source to mislead the generation model. One such attack is the PoisonedRAG in which the injected adversarial texts steer the model to generate an attacker-chosen response to a target question. In this work, we propose novel defense methods, FilterRAG and ML-FilterRAG, to mitigate the PoisonedRAG attack. First, we propose a new property to uncover distinct properties to differentiate between adversarial and clean texts in the knowledge data source. Next, we employ this property to filter out adversarial texts from clean ones in the design of our proposed approaches. Evaluation of these methods using benchmark datasets demonstrate their effectiveness, with performances close to those of the original RAG systems.","Researchers propose FilterRAG and ML-FilterRAG to defend against knowledge poisoning attacks in Retrieval-Augmented Generation (RAG) models, leveraging a novel property to differentiate between adversarial and clean texts and filter out malicious data."
"On the Vulnerability of Applying Retrieval-Augmented Generation within
  Knowledge-Intensive Application Domains","https://scispace.com/paper/on-the-vulnerability-of-applying-retrieval-augmented-2srb2dp5p7ag","2024","Journal Article","","Xun Xian
Ganghua Wang
Xuan Bi
Jayanth Srinivasa
Ashish Kundu
Charles B. Fleming
Mingyi Hong
Jie Ding","10.48550/arxiv.2409.17275","https://scispace.compdf/on-the-vulnerability-of-applying-retrieval-augmented-2srb2dp5p7ag.pdf","Retrieval-Augmented Generation (RAG) has been empirically shown to enhance the performance of large language models (LLMs) in knowledge-intensive domains such as healthcare, finance, and legal contexts. Given a query, RAG retrieves relevant documents from a corpus and integrates them into the LLMs' generation process. In this study, we investigate the adversarial robustness of RAG, focusing specifically on examining the retrieval system. First, across 225 different setup combinations of corpus, retriever, query, and targeted information, we show that retrieval systems are vulnerable to universal poisoning attacks in medical Q\&A. In such attacks, adversaries generate poisoned documents containing a broad spectrum of targeted information, such as personally identifiable information. When these poisoned documents are inserted into a corpus, they can be accurately retrieved by any users, as long as attacker-specified queries are used. To understand this vulnerability, we discovered that the deviation from the query's embedding to that of the poisoned document tends to follow a pattern in which the high similarity between the poisoned document and the query is retained, thereby enabling precise retrieval. Based on these findings, we develop a new detection-based defense to ensure the safe use of RAG. Through extensive experiments spanning various Q\&A domains, we observed that our proposed method consistently achieves excellent detection rates in nearly all cases. ","This study investigates the adversarial robustness of Retrieval-Augmented Generation (RAG) in knowledge-intensive domains, revealing vulnerability to universal poisoning attacks that compromise medical Q&A systems, and proposes a detection-based defense to ensure safe use of RAG."
"Pandora: Jailbreak GPTs by Retrieval Augmented Generation Poisoning","https://scispace.com/paper/pandora-jailbreak-gpts-by-retrieval-augmented-generation-274ecgis2v","2024","Journal Article","arXiv.org","Gelei Deng
Yi Liu
Kailong Wang
Yuekang Li
Tianwei Zhang
Yang Liu","10.48550/arxiv.2402.08416","https://scispace.compdf/pandora-jailbreak-gpts-by-retrieval-augmented-generation-274ecgis2v.pdf","Large Language Models~(LLMs) have gained immense popularity and are being increasingly applied in various domains. Consequently, ensuring the security of these models is of paramount importance. Jailbreak attacks, which manipulate LLMs to generate malicious content, are recognized as a significant vulnerability. While existing research has predominantly focused on direct jailbreak attacks on LLMs, there has been limited exploration of indirect methods. The integration of various plugins into LLMs, notably Retrieval Augmented Generation~(RAG), which enables LLMs to incorporate external knowledge bases into their response generation such as GPTs, introduces new avenues for indirect jailbreak attacks. To fill this gap, we investigate indirect jailbreak attacks on LLMs, particularly GPTs, introducing a novel attack vector named Retrieval Augmented Generation Poisoning. This method, Pandora, exploits the synergy between LLMs and RAG through prompt manipulation to generate unexpected responses. Pandora uses maliciously crafted content to influence the RAG process, effectively initiating jailbreak attacks. Our preliminary tests show that Pandora successfully conducts jailbreak attacks in four different scenarios, achieving higher success rates than direct attacks, with 64.3\% for GPT-3.5 and 34.8\% for GPT-4.","This work investigates indirect jailbreak attacks on LLMs, particularly GPTs, introducing a novel attack vector named Retrieval Augmented Generation Poisoning, which exploits the synergy between LLMs and RAG through prompt manipulation to generate unexpected responses."
"HijackRAG: Hijacking Attacks against Retrieval-Augmented Large Language
  Models","https://scispace.com/paper/hijackrag-hijacking-attacks-against-retrieval-augmented-7ms5fhsz8mkz","2024","Journal Article","","Yucheng Zhang
Qinfeng Li
Tianyu Du
Xuhong Zhang
Xinkui Zhao
Z. Y. Feng
Jianwei Yin","10.48550/arxiv.2410.22832","https://scispace.compdf/hijackrag-hijacking-attacks-against-retrieval-augmented-7ms5fhsz8mkz.pdf","Retrieval-Augmented Generation (RAG) systems enhance large language models (LLMs) by integrating external knowledge, making them adaptable and cost-effective for various applications. However, the growing reliance on these systems also introduces potential security risks. In this work, we reveal a novel vulnerability, the retrieval prompt hijack attack (HijackRAG), which enables attackers to manipulate the retrieval mechanisms of RAG systems by injecting malicious texts into the knowledge database. When the RAG system encounters target questions, it generates the attacker's pre-determined answers instead of the correct ones, undermining the integrity and trustworthiness of the system. We formalize HijackRAG as an optimization problem and propose both black-box and white-box attack strategies tailored to different levels of the attacker's knowledge. Extensive experiments on multiple benchmark datasets show that HijackRAG consistently achieves high attack success rates, outperforming existing baseline attacks. Furthermore, we demonstrate that the attack is transferable across different retriever models, underscoring the widespread risk it poses to RAG systems. Lastly, our exploration of various defense mechanisms reveals that they are insufficient to counter HijackRAG, emphasizing the urgent need for more robust security measures to protect RAG systems in real-world deployments. ","Researchers introduce HijackRAG, a novel vulnerability that manipulates Retrieval-Augmented Generation systems by injecting malicious texts, enabling attackers to generate pre-determined answers to target questions, compromising system integrity and trustworthiness."
"Human-Imperceptible Retrieval Poisoning Attacks in LLM-Powered
  Applications","https://scispace.com/paper/human-imperceptible-retrieval-poisoning-attacks-in-llm-51twe9p1zq","2024","Preprint","","Quan Zhang
Binqi Zeng
Chijin Zhou
Gwangjun Go
Heyuan Shi
Yu Jiang","10.48550/arxiv.2404.17196","https://scispace.compdf/human-imperceptible-retrieval-poisoning-attacks-in-llm-51twe9p1zq.pdf","Presently, with the assistance of advanced LLM application development frameworks, more and more LLM-powered applications can effortlessly augment the LLMs' knowledge with external content using the retrieval augmented generation (RAG) technique. However, these frameworks' designs do not have sufficient consideration of the risk of external content, thereby allowing attackers to undermine the applications developed with these frameworks. In this paper, we reveal a new threat to LLM-powered applications, termed retrieval poisoning, where attackers can guide the application to yield malicious responses during the RAG process. Specifically, through the analysis of LLM application frameworks, attackers can craft documents visually indistinguishable from benign ones. Despite the documents providing correct information, once they are used as reference sources for RAG, the application is misled into generating incorrect responses. Our preliminary experiments indicate that attackers can mislead LLMs with an 88.33\% success rate, and achieve a 66.67\% success rate in the real-world application, demonstrating the potential impact of retrieval poisoning. ","Retrieval poisoning attacks exploit vulnerabilities in LLM-powered applications to generate malicious responses by manipulating the retrieval augmented generation (RAG) technique."
"Rescuing the Unpoisoned: Efficient Defense against Knowledge Corruption Attacks on RAG Systems","https://scispace.com/paper/rescuing-the-unpoisoned-efficient-defense-against-knowledge-6j7ferepf7kx","2025","Journal Article","","Kim, Minseok
Lee Han-Kook
Koo, Hyungjoon","10.48550/arxiv.2511.01268","","Large language models (LLMs) are reshaping numerous facets of our daily lives, leading widespread adoption as web-based services. Despite their versatility, LLMs face notable challenges, such as generating hallucinated content and lacking access to up-to-date information. Lately, to address such limitations, Retrieval-Augmented Generation (RAG) has emerged as a promising direction by generating responses grounded in external knowledge sources. A typical RAG system consists of i) a retriever that probes a group of relevant passages from a knowledge base and ii) a generator that formulates a response based on the retrieved content. However, as with other AI systems, recent studies demonstrate the vulnerability of RAG, such as knowledge corruption attacks by injecting misleading information. In response, several defense strategies have been proposed, including having LLMs inspect the retrieved passages individually or fine-tuning robust retrievers. While effective, such approaches often come with substantial computational costs. In this work, we introduce RAGDefender, a resource-efficient defense mechanism against knowledge corruption (i.e., by data poisoning) attacks in practical RAG deployments. RAGDefender operates during the post-retrieval phase, leveraging lightweight machine learning techniques to detect and filter out adversarial content without requiring additional model training or inference. Our empirical evaluations show that RAGDefender consistently outperforms existing state-of-the-art defenses across multiple models and adversarial scenarios: e.g., RAGDefender reduces the attack success rate (ASR) against the Gemini model from 0.89 to as low as 0.02, compared to 0.69 for RobustRAG and 0.24 for Discern-and-Answer when adversarial passages outnumber legitimate ones by a factor of four (4x). ","Researchers introduce RAGDefender, a lightweight defense mechanism against knowledge corruption attacks on Retrieval-Augmented Generation (RAG) systems, outperforming existing defenses with a significant reduction in attack success rate across multiple models and scenarios."
"MIRAGE: Misleading Retrieval-Augmented Generation via Black-box and Query-agnostic Poisoning Attacks","https://scispace.com/paper/mirage-misleading-retrieval-augmented-generation-via-black-09ew0abbke8d","2025","Journal Article","","","10.48550/arxiv.2512.08289","https://export.arxiv.org/pdf/2512.08289v1.pdf","Retrieval-Augmented Generation (RAG) systems enhance LLMs with external knowledge but introduce a critical attack surface: corpus poisoning. While recent studies have demonstrated the potential of such attacks, they typically rely on impractical assumptions, such as white-box access or known user queries, thereby underestimating the difficulty of real-world exploitation. In this paper, we bridge this gap by proposing MIRAGE, a novel multi-stage poisoning pipeline designed for strict black-box and query-agnostic environments. Operating on surrogate model feedback, MIRAGE functions as an automated optimization framework that integrates three key mechanisms: it utilizes persona-driven query synthesis to approximate latent user search distributions, employs semantic anchoring to imperceptibly embed these intents for high retrieval visibility, and leverages an adversarial variant of Test-Time Preference Optimization (TPO) to maximize persuasion. To rigorously evaluate this threat, we construct a new benchmark derived from three long-form, domain-specific datasets. Extensive experiments demonstrate that MIRAGE significantly outperforms existing baselines in both attack efficacy and stealthiness, exhibiting remarkable transferability across diverse retriever-LLM configurations and highlighting the urgent need for robust defense strategies. ","Researchers propose MIRAGE, a novel multi-stage poisoning pipeline that attacks Retrieval-Augmented Generation systems in black-box and query-agnostic environments, demonstrating high attack efficacy and stealthiness on three domain-specific datasets."
"RIPRAG: Hack a Black-box Retrieval-Augmented Generation Question-Answering System with Reinforcement Learning","https://scispace.com/paper/riprag-hack-a-black-box-retrieval-augmented-generation-25p3kf1itvwo","2025","Journal Article","","Xi Meng
Lv Sihan
Jin Ye-chen
Cheng Guan-jie
Wang Naibo
Li Ying
Yin Jianwei","10.48550/arxiv.2510.10008","https://export.arxiv.org/pdf/2510.10008v2.pdf","Retrieval-Augmented Generation (RAG) systems based on Large Language Models (LLMs) have become a core technology for tasks such as question-answering (QA) and content generation. However, by injecting poisoned documents into the database of RAG systems, attackers can manipulate LLMs to generate text that aligns with their intended preferences. Existing research has primarily focused on white-box attacks against simplified RAG architectures. In this paper, we investigate a more complex and realistic scenario: the attacker lacks knowledge of the RAG system's internal composition and implementation details, and the RAG system comprises components beyond a mere retriever. Specifically, we propose the RIPRAG attack framework, an end-to-end attack pipeline that treats the target RAG system as a black box, where the only information accessible to the attacker is whether the poisoning succeeds. Our method leverages Reinforcement Learning (RL) to optimize the generation model for poisoned documents, ensuring that the generated poisoned document aligns with the target RAG system's preferences. Experimental results demonstrate that this method can effectively execute poisoning attacks against most complex RAG systems, achieving an attack success rate (ASR) improvement of up to 0.72 compared to baseline methods. This highlights prevalent deficiencies in current defensive methods and provides critical insights for LLM security research. ",""
