"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Benchmarking and Defending Against Indirect Prompt Injection Attacks on Large Language Models.","https://scispace.com/paper/benchmarking-and-defending-against-indirect-prompt-injection-ffn1ogwjxw9a","","","","Jingwei Yi
Yueqi Xie
Bin Zhu
Emre Kiciman
Guangzhong Sun
Xing Xie
Fangzhao Wu","10.1145/3690624.3709179","","The integration of large language models with external content has enabled applications such as Microsoft Copilot but also introduced vulnerabilities to indirect prompt injection attacks. In these attacks, malicious instructions embedded within external content can manipulate LLM outputs, causing deviations from user expectations. To address this critical yet under-explored issue, we introduce the first benchmark for indirect prompt injection attacks, named BIPIA, to assess the risk of such vulnerabilities. Using BIPIA, we evaluate existing LLMs and find them universally vulnerable. Our analysis identifies two key factors contributing to their success: LLMs' inability to distinguish between informational context and actionable instructions, and their lack of awareness in avoiding the execution of instructions within external content. Based on these findings, we propose two novel defense mechanisms-boundary awareness and explicit reminder-to address these vulnerabilities in both black-box and white-box settings. Extensive experiments demonstrate that our black-box defense provides substantial mitigation, while our white-box defense reduces the attack success rate to near-zero levels, all while preserving the output quality of LLMs. We hope this work inspires further research into securing LLM applications and fostering their safe and reliable use.","Researchers introduce BIPIA, a benchmark for indirect prompt injection attacks on large language models, finding existing LLMs universally vulnerable due to contextual instruction confusion and external content execution. Two novel defense mechanisms are proposed to mitigate these attacks."
"Multi-Agent AI Framework for Threat Mitigation and Resilience in Machine Learning Systems","https://scispace.com/paper/multi-agent-ai-framework-for-threat-mitigation-and-uvges5rwmgo3","2026","Journal Article","ACM Transactions on Software Engineering and Methodology","Armstrong Foundjem
Lionel Nganyewou Tidjon
Léuson Da Silva
Foutse Khomh","10.1145/3780095","","Machine learning (ML) increasingly underpins foundation models and autonomous pipelines in high-stakes domains such as finance, healthcare, and national infrastructure, rendering these systems prime targets for sophisticated adversarial threats. Attackers now leverage advanced Tactics, Techniques, and Procedures (TTPs) spanning data poisoning, model extraction, prompt injection, automated jailbreaking, training data exfiltration, and—more recently— preference-guided black-box optimization that exploits models’ own comparative judgments to craft successful attacks iteratively. These emerging text-only, query-based methods demonstrate that larger and better-calibrated models can be paradoxically more vulnerable to introspection-driven jailbreaks and cross-modal manipulations. While traditional cybersecurity frameworks offer partial mitigation, they lack ML-specific threat modeling and fail to capture evolving attack vectors across foundation, multimodal, and federated settings. Objective: This research empirically characterizes modern ML security risks by identifying dominant attacker TTPs, exposed vulnerabilities, and lifecycle stages most frequently targeted in foundation-model, multimodal, and retrieval-augmented (RAG) pipelines. The study also assesses the scalability of current defenses against generative and introspection-based attacks, highlighting the need for adaptive, ML-aware security mechanisms. Methods: We conduct a large-scale empirical analysis of ML security, extracting 93 distinct threats from multiple sources: real-world incidents in MITRE ATLAS (26), the AI Incident Database (12), and peer-reviewed literature (55), supplemented by 854 ML repositories from GitHub and the Python Advisory database. A multi-agent reasoning system with enhanced Retrieval-Augmented Generation (RAG)—powered by ChatGPT-4o (temperature 0.4)—automatically extracts TTPs, vulnerabilities, and lifecycle stages from over 300 scientific articles using evidence-grounded reasoning. The resulting ontology-driven threat graph supports cross-source validation and lifecycle mapping. Results: Our analysis uncovers multiple unreported threats beyond current ATLAS coverage, including model-stealing attacks against commercial LLM APIs, data leakage through parameter memorization, and preference-guided query optimization enabling text-only jailbreaks and multimodal adversarial examples. Gradient-based obstinate attacks , MASTERKEY automated jailbreaking , federated learning poisoning , diffusion backdoor embedding , and preference-oriented optimization leakage emerge as dominant TTPs, disproportionately impacting pretraining and inference. Graph-based dependency analysis shows that specific ML libraries and model hubs exhibit dense vulnerability clusters lacking effective issue-tracking and patch-propagation mechanisms. Conclusion: This study underscores the urgent need for adaptive, ML-specific security frameworks that address introspection-based and preference-guided attacks alongside classical adversarial vectors. Robust dependency management, automated threat intelligence, and continuous monitoring are essential to mitigate supply-chain and inference-time risks throughout the ML lifecycle. By unifying empirical evidence from incidents, literature, and repositories, this research delivers a comprehensive threat landscape for next-generation AI systems and establishes a foundation for proactive, multi-agent security governance in the era of large-scale and generative AI. ","This research develops a multi-agent AI framework to mitigate threats and enhance resilience in machine learning systems, identifying dominant attacker tactics, exposed vulnerabilities, and lifecycle stages most frequently targeted, and assessing the scalability of current defenses against generative and introspection-based attacks."
"VIGIL: Defending LLM Agents Against Tool Stream Injection via Verify-Before-Commit","https://scispace.com/paper/vigil-defending-llm-agents-against-tool-stream-injection-via-7dwyvtgsozbc","2026","Journal Article","","Junda Lin
Zhaomeng Zhou
Zhi Zheng
Shuochen Liu
Tong Xu
Yong Lit Chen Chen","10.48550/arxiv.2601.05755","","LLM agents operating in open environments face escalating risks from indirect prompt injection, particularly within the tool stream where manipulated metadata and runtime feedback hijack execution flow. Existing defenses encounter a critical dilemma as advanced models prioritize injected rules due to strict alignment while static protection mechanisms sever the feedback loop required for adaptive reasoning. To reconcile this conflict, we propose \textbf{VIGIL}, a framework that shifts the paradigm from restrictive isolation to a verify-before-commit protocol. By facilitating speculative hypothesis generation and enforcing safety through intent-grounded verification, \textbf{VIGIL} preserves reasoning flexibility while ensuring robust control. We further introduce \textbf{SIREN}, a benchmark comprising 959 tool stream injection cases designed to simulate pervasive threats characterized by dynamic dependencies. Extensive experiments demonstrate that \textbf{VIGIL} outperforms state-of-the-art dynamic defenses by reducing the attack success rate by over 22\% while more than doubling the utility under attack compared to static baselines, thereby achieving an optimal balance between security and utility. ","VIGIL, a verify-before-commit framework, defends LLM agents against tool stream injection by facilitating speculative hypothesis generation and intent-grounded verification, outperforming dynamic defenses by 22% and static baselines in security and utility."
"AgentArmor: Enforcing Program Analysis on Agent Runtime Trace to Defend Against Prompt Injection","https://scispace.com/paper/agentarmor-enforcing-program-analysis-on-agent-runtime-trace-nc5j4pn0l3c4","2025","Journal Article","arXiv.org","Peiran Wang
Yang Liu
Yunfei Lu
Yifeng Cai
Hongbo Chen
Qingyou Yang
Jie Zhang
Jue Hong
Ye Wu","10.48550/arxiv.2508.01249","https://scispace.compdf/agentarmor-enforcing-program-analysis-on-agent-runtime-trace-nc5j4pn0l3c4.pdf","Large Language Model (LLM) agents offer a powerful new paradigm for solving various problems by combining natural language reasoning with the execution of external tools. However, their dynamic and non-transparent behavior introduces critical security risks, particularly in the presence of prompt injection attacks. In this work, we propose a novel insight that treats the agent runtime traces as structured programs with analyzable semantics. Thus, we present AgentArmor, a program analysis framework that converts agent traces into graph intermediate representation-based structured program dependency representations (e.g., CFG, DFG, and PDG) and enforces security policies via a type system. AgentArmor consists of three key components: (1) a graph constructor that reconstructs the agent's runtime traces as graph-based intermediate representations with control and data flow described within; (2) a property registry that attaches security-relevant metadata of interacted tools \&data, and (3) a type system that performs static inference and checking over the intermediate representation. By representing agent behavior as structured programs, AgentArmor enables program analysis for sensitive data flow, trust boundaries, and policy violations. We evaluate AgentArmor on the AgentDojo benchmark, the results show that AgentArmor can reduce the ASR to 3\%, with the utility drop only 1\%.","AgentArmor proposes a program analysis framework to defend against prompt injection attacks in Large Language Model agents by converting runtime traces into structured program representations, enforcing security policies via a type system, and reducing Attack Surface Ratio (ASR) to 3% with minimal utility drop."
"Adversarial Attacks on Autonomous AI Agents and Mitigation Strategies","https://scispace.com/paper/adversarial-attacks-on-autonomous-ai-agents-and-mitigation-56gur7f55ype","2025","Journal Article","Advances in computational intelligence and robotics book series","Hewa Majeed Zangana
Marwan Omar
Calvin Nobles
Anuradha Rangarajan","10.4018/979-8-3373-6876-4.ch001","","Autonomous AI agents are increasingly deployed across domains such as transportation, healthcare, defense, and finance, where their decision-making capabilities enable efficiency, adaptability, and scalability. However, these systems are vulnerable to adversarial attacks that exploit weaknesses in machine learning models, perception modules, and decision policies. Such attacks can cause misclassification, system malfunction, or manipulation of agent behavior, posing significant risks to safety, reliability, and trustworthiness. This chapter explores the landscape of adversarial attacks targeting autonomous AI agents, including evasion, poisoning, and reinforcement learning–specific strategies. It further examines the implications of these threats in real-world environments where adversarial inputs may be subtle and difficult to detect. In response, a range of mitigation strategies is discussed, spanning robust model training, defensive architectures, input sanitization, anomaly detection, and hybrid approaches that combine multiple layers of defense. ",""
"Breaking the Protocol: Security Analysis of the Model Context Protocol Specification and Prompt Injection Vulnerabilities in Tool-Integrated LLM Agents","https://scispace.com/paper/breaking-the-protocol-security-analysis-of-the-model-context-jetbq68flg9r","2026","Journal Article","","Narek Maloyan
Dmitry Namiot","10.48550/arxiv.2601.17549","","The Model Context Protocol (MCP) has emerged as a de facto standard for integrating Large Language Models with external tools, yet no formal security analysis of the protocol specification exists. We present the first rigorous security analysis of MCP's architectural design, identifying three fundamental protocol-level vulnerabilities: (1) absence of capability attestation allowing servers to claim arbitrary permissions, (2) bidirectional sampling without origin authentication enabling server-side prompt injection, and (3) implicit trust propagation in multi-server configurations. We implement \textsc{MCPBench}, a novel framework bridging existing agent security benchmarks to MCP-compliant infrastructure, enabling direct measurement of protocol-specific attack surfaces. Through controlled experiments on 847 attack scenarios across five MCP server implementations, we demonstrate that MCP's architectural choices amplify attack success rates by 23--41\% compared to equivalent non-MCP integrations. We propose \textsc{MCPSec}, a backward-compatible protocol extension adding capability attestation and message authentication, reducing attack success rates from 52.8\% to 12.4\% with median latency overhead of 8.3ms per message. Our findings establish that MCP's security weaknesses are architectural rather than implementation-specific, requiring protocol-level remediation. ","This study conducts the first formal security analysis of the Model Context Protocol (MCP), identifying three protocol-level vulnerabilities and proposing a backward-compatible extension, MCPSec, to mitigate them, reducing attack success rates by 40.4%."
"ASTRA: Agentic Steerability and Risk Assessment Framework","https://scispace.com/paper/astra-agentic-steerability-and-risk-assessment-framework-z01ppa3izy1z","2025","Journal Article","arXiv.org","Itay Hazan
Yael Mathov
Guy Shtar
Ron Bitton
I. Mantin","10.48550/arxiv.2511.18114","https://export.arxiv.org/pdf/2511.18114v1.pdf","Securing AI agents powered by Large Language Models (LLMs) represents one of the most critical challenges in AI security today. Unlike traditional software, AI agents leverage LLMs as their""brain""to autonomously perform actions via connected tools. This capability introduces significant risks that go far beyond those of harmful text presented in a chatbot that was the main application of LLMs. A compromised AI agent can deliberately abuse powerful tools to perform malicious actions, in many cases irreversible, and limited solely by the guardrails on the tools themselves and the LLM ability to enforce them. This paper presents ASTRA, a first-of-its-kind framework designed to evaluate the effectiveness of LLMs in supporting the creation of secure agents that enforce custom guardrails defined at the system-prompt level (e.g.,""Do not send an email out of the company domain,""or""Never extend the robotic arm in more than 2 meters""). Our holistic framework simulates 10 diverse autonomous agents varying between a coding assistant and a delivery drone equipped with 37 unique tools. We test these agents against a suite of novel attacks developed specifically for agentic threats, inspired by the OWASP Top 10 but adapted to challenge the ability of the LLM for policy enforcement during multi-turn planning and execution of strict tool activation. By evaluating 13 open-source, tool-calling LLMs, we uncovered surprising and significant differences in their ability to remain secure and keep operating within their boundaries. The purpose of this work is to provide the community with a robust and unified methodology to build and validate better LLMs, ultimately pushing for more secure and reliable agentic AI systems.","This paper introduces ASTRA, a framework to evaluate the security of AI agents powered by Large Language Models (LLMs) against novel attacks, revealing significant differences in 13 open-source LLMs' ability to enforce custom guardrails and remain secure."
"A2AS: Agentic AI Runtime Security and Self-Defense","https://scispace.com/paper/a2as-agentic-ai-runtime-security-and-self-defense-j9r1xqnypfwc","2025","Journal Article","","Novikov Ivan
Lee, Edward
Huang Ken
Ross, Jason
Vyshegorodtsev Marat
Travers, Adelin
Habler Idan
Jadav Rahul","10.48550/arxiv.2510.13825","","The A2AS framework is introduced as a security layer for AI agents and LLM-powered applications, similar to how HTTPS secures HTTP. A2AS enforces certified behavior, activates model self-defense, and ensures context window integrity. It defines security boundaries, authenticates prompts, applies security rules and custom policies, and controls agentic behavior, enabling a defense-in-depth strategy. The A2AS framework avoids latency overhead, external dependencies, architectural changes, model retraining, and operational complexity. The BASIC security model is introduced as the A2AS foundation: (B) Behavior certificates enable behavior enforcement, (A) Authenticated prompts enable context window integrity, (S) Security boundaries enable untrusted input isolation, (I) In-context defenses enable secure model reasoning, (C) Codified policies enable application-specific rules. This first paper in the series introduces the BASIC security model and the A2AS framework, exploring their potential toward establishing the A2AS industry standard. ",""
"Quantifying AI Vulnerabilities: A Synthesis of Complexity, Dynamical Systems, and Game Theory","https://scispace.com/paper/quantifying-ai-vulnerabilities-a-synthesis-of-complexity-56jp8q4998","2024","Journal Article","arXiv.org","B. Kereopa-Yorke","10.48550/arxiv.2404.10782","","The rapid integration of Artificial Intelligence (AI) systems across critical domains necessitates robust security evaluation frameworks. We propose a novel approach that introduces three metrics: System Complexity Index (SCI), Lyapunov Exponent for AI Stability (LEAIS), and Nash Equilibrium Robustness (NER). SCI quantifies the inherent complexity of an AI system, LEAIS captures its stability and sensitivity to perturbations, and NER evaluates its strategic robustness against adversarial manipulation. Through comparative analysis, we demonstrate the advantages of our framework over existing techniques. We discuss the theoretical and practical implications, potential applications, limitations, and future research directions. Our work contributes to the development of secure and trustworthy AI technologies by providing a holistic, theoretically grounded approach to AI security evaluation. As AI continues to advance, prioritising and advancing AI security through interdisciplinary collaboration is crucial to ensure its responsible deployment for the benefit of society.","A novel framework for quantifying AI vulnerabilities based on system complexity, dynamical systems, and game theory. The framework introduces three metrics to evaluate AI system security and robustness against adversarial manipulation."
"Improving Google A2A Protocol: Protecting Sensitive Data and Mitigating Unintended Harms in Multi-Agent Systems","https://scispace.com/paper/improving-google-a2a-protocol-protecting-sensitive-data-and-cqphbtiiylx2","2025","Journal Article","","Stulman Ariel
Dvir, Amit","10.48550/arxiv.2505.12490","https://scispace.compdf/improving-google-a2a-protocol-protecting-sensitive-data-and-cqphbtiiylx2.pdf","Googles A2A protocol provides a secure communication framework for AI agents but demonstrates critical limitations when handling highly sensitive information such as payment credentials and identity documents. These gaps increase the risk of unintended harms, including unauthorized disclosure, privilege escalation, and misuse of private data in generative multi-agent environments. In this paper, we identify key weaknesses of A2A: insufficient token lifetime control, lack of strong customer authentication, overbroad access scopes, and missing consent flows. We propose protocol-level enhancements grounded in a structured threat model for semi-trusted multi-agent systems. Our refinements introduce explicit consent orchestration, ephemeral scoped tokens, and direct user-to-service data channels to minimize exposure across time, context, and topology. Empirical evaluation using adversarial prompt injection tests shows that the enhanced protocol substantially reduces sensitive data leakage while maintaining low communication latency. Comparative analysis highlights the advantages of our approach over both the original A2A specification and related academic proposals. These contributions establish a practical path for evolving A2A into a privacy-preserving framework that mitigates unintended harms in multi-agent generative AI systems. ","This paper enhances Google's A2A protocol to protect sensitive data in multi-agent systems, addressing weaknesses such as token lifetime control, authentication, and consent flows, and proposes refinements to minimize data leakage and maintain low latency."
"Security Concerns for Large Language Models: A Survey","https://scispace.com/paper/security-concerns-for-large-language-models-a-survey-8dpklfmzfby1","2025","Journal Article","arXiv.org","Miles Q. Li
Benjamin C. M. Fung","10.48550/arxiv.2505.18889","https://scispace.compdf/security-concerns-for-large-language-models-a-survey-8dpklfmzfby1.pdf","Large Language Models (LLMs) such as ChatGPT and its competitors have caused a revolution in natural language processing, but their capabilities also introduce new security vulnerabilities. This survey provides a comprehensive overview of these emerging concerns, categorizing threats into several key areas: prompt injection and jailbreaking; adversarial attacks, including input perturbations and data poisoning; misuse by malicious actors to generate disinformation, phishing emails, and malware; and the worrisome risks inherent in autonomous LLM agents. Recently, a significant focus is increasingly being placed on the latter, exploring goal misalignment, emergent deception, self-preservation instincts, and the potential for LLMs to develop and pursue covert, misaligned objectives, a behavior known as scheming, which may even persist through safety training. We summarize recent academic and industrial studies from 2022 to 2025 that exemplify each threat, analyze proposed defenses and their limitations, and identify open challenges in securing LLM-based applications. We conclude by emphasizing the importance of advancing robust, multi-layered security strategies to ensure LLMs are safe and beneficial.","This survey categorizes security threats in Large Language Models (LLMs) into prompt injection, adversarial attacks, misuse, and autonomous agent risks, summarizing recent studies and proposing defenses to ensure LLMs are safe and beneficial."
"Shadow AI And Prompt Injection: Governance Failures In Enterprise AI Security","https://scispace.com/paper/shadow-ai-and-prompt-injection-governance-failures-in-2jx4of8bdo43","2026","Repository","","Samer Aoudi","10.5281/zenodo.18385897","","This working paper examines Shadow AI and prompt injection as systemic governance and security challenges in enterprise AI adoption. It argues that the proliferation of unsanctioned and embedded AI capabilities, combined with unresolved vulnerabilities such as indirect prompt injection and RAG poisoning, represents a sociotechnical failure rather than a purely technical one. The paper provides a risk-based, governance-first framework tailored for CISOs, enterprise architects, AI governance boards, and policymakers. It explicitly acknowledges the limits of technical prevention and emphasizes architectural controls, observability, incident response, and human-in-the-loop safeguards. Key contributions include analysis of irreversible data leakage via model training, SaaS-driven “Shadow AI by default,” AI observability trade-offs, and operational concepts such as vector database hygiene and skeptical resilience. This document is intended as a decision-ready reference for enterprise AI governance and may be updated as practices, standards, and regulatory guidance evolve. ","This working paper identifies governance failures in enterprise AI security, highlighting systemic challenges from Shadow AI and prompt injection, and proposes a risk-based framework for CISOs, policymakers, and AI governance boards to mitigate these risks."
"Shadow AI And Prompt Injection: Governance Failures In Enterprise AI Security","https://scispace.com/paper/shadow-ai-and-prompt-injection-governance-failures-in-l1nar2psevzm","2026","Repository","","Samer Aoudi","10.5281/zenodo.18385896","","This working paper examines Shadow AI and prompt injection as systemic governance and security challenges in enterprise AI adoption. It argues that the proliferation of unsanctioned and embedded AI capabilities, combined with unresolved vulnerabilities such as indirect prompt injection and RAG poisoning, represents a sociotechnical failure rather than a purely technical one. The paper provides a risk-based, governance-first framework tailored for CISOs, enterprise architects, AI governance boards, and policymakers. It explicitly acknowledges the limits of technical prevention and emphasizes architectural controls, observability, incident response, and human-in-the-loop safeguards. Key contributions include analysis of irreversible data leakage via model training, SaaS-driven “Shadow AI by default,” AI observability trade-offs, and operational concepts such as vector database hygiene and skeptical resilience. This document is intended as a decision-ready reference for enterprise AI governance and may be updated as practices, standards, and regulatory guidance evolve. ","This working paper identifies governance failures in enterprise AI security, highlighting systemic challenges from Shadow AI and prompt injection, and proposes a risk-based framework for CISOs, policymakers, and AI governance boards to mitigate these risks."
"Evaluating and Exploiting Security Vulnerabilities in Large Language Models (LLMs) for Offensive Penetration Testing","https://scispace.com/paper/evaluating-and-exploiting-security-vulnerabilities-in-large-7sm0kd1g1412","2025","Journal Article","","M Muhil
A Ramnarayan
U. Abhinav
M. Lakshmi","10.1109/iccpct65132.2025.11176591","","Large Language Models (LLMs) are increasingly vital in AI systems, but their security vulnerabilities require deeper investigation. This paper introduces a novel offensive penetration testing framework designed to systematically evaluate these security risks in leading LLMs. We probed six state-of-the-art models using five distinct exploit strategies, including prompt injection, multi-turn jailbreaks, and context manipulation techniques like Hybrid Agent Roleplay Exploitation (HARE) and Token Economy Poisoning. Our experiments demonstrate significant security gaps: many tested LLMs suffer from context-dependent security failures, delayed moderation responses, and the potential for stealthy leakage of sensitive information. By quantifying each model’s vulnerability through success rate, stealth, and novelty metrics, we reveal varying degrees of susceptibility. Based on these findings, we propose targeted alignment strategies to address the identified weaknesses. This research underscores the urgent need for robust security measures and contributes towards building more secure, context-aware LLMs suitable for safety-critical applications.","This study evaluates security vulnerabilities in six state-of-the-art Large Language Models (LLMs) using five exploit strategies, revealing significant security gaps, including context-dependent failures and sensitive information leakage, and proposes targeted alignment strategies to address these weaknesses."
"Zero Day Threat Analysis Using Prompt Engineering and AI Agents: A Framework for Autonomous Cyber Defense","https://scispace.com/paper/zero-day-threat-analysis-using-prompt-engineering-and-ai-uiot140qz7fg","2025","Repository","","","10.5281/zenodo.15796660","","This research paper proposes a novel AI-powered approach for detecting and responding to Zero Day cyber threats by combining Prompt Engineering with Large Language Model (LLM) agents. Using the real-world CVE-2021-40444 as a case study, the paper demonstrates how AI agents can simulate human threat analysis, detect novel patterns in logs, and recommend immediate containment steps. A self-defending AI system is also proposed to automate response workflows and vendor notifications. This framework aims to accelerate detection, reduce reliance on static rules, and make cybersecurity systems more autonomous and resilient. ","This research proposes an AI-powered framework combining Prompt Engineering and Large Language Models to detect and respond to Zero Day threats, simulating human analysis, and automating response workflows for enhanced cybersecurity resilience and autonomy."
"Zero Day Threat Analysis Using Prompt Engineering and AI Agents: A Framework for Autonomous Cyber Defense","https://scispace.com/paper/zero-day-threat-analysis-using-prompt-engineering-and-ai-ge0lc1fgzxtm","2025","Repository","","","10.5281/zenodo.15796661","","This research paper proposes a novel AI-powered approach for detecting and responding to Zero Day cyber threats by combining Prompt Engineering with Large Language Model (LLM) agents. Using the real-world CVE-2021-40444 as a case study, the paper demonstrates how AI agents can simulate human threat analysis, detect novel patterns in logs, and recommend immediate containment steps. A self-defending AI system is also proposed to automate response workflows and vendor notifications. This framework aims to accelerate detection, reduce reliance on static rules, and make cybersecurity systems more autonomous and resilient. ",""
"Adversarial Attacks and Robustness in AI: Methods, Empirical Analysis, and Defense Mechanisms","https://scispace.com/paper/adversarial-attacks-and-robustness-in-ai-methods-empirical-pp672gdddzeh","2025","Journal Article","","Chenglin Song","10.5220/0013826700004708","",": Adversarial attacks pose significant threats to modern artificial intelligence (AI) systems by introducing subtle perturbations into input data that can drastically alter model predictions. These attacks have serious implications in safety-critical applications such as autonomous driving and healthcare, where reliability and robustness are essential. In addition to computer vision systems, adversarial vulnerabilities have been observed in natural language processing and speech recognition, further highlighting the broad scope of this issue. This paper provides an integrative review of adversarial attack generation techniques, discusses empirical findings on AI robustness, and surveys existing defense mechanisms. Through an examination of state-of-the-art research, current limitations are highlighted, and directions for developing more resilient AI models are proposed. Practical considerations and potential future applications are also outlined with the goal of informing both theoretical inquiry and real-world deployment strategies. Recent studies have further expanded on these topics by emphasizing enhanced adversarial training methods and layered defense architectures, which are also discussed in the context of new empirical evidence.","This paper reviews adversarial attacks on AI systems, discussing generation techniques, empirical findings on robustness, and defense mechanisms, highlighting limitations and proposing directions for developing more resilient AI models in safety-critical applications."
"AgentSentinel: An End-to-End and Real-Time Security Defense Framework for Computer-Use Agents","https://scispace.com/paper/agentsentinel-an-end-to-end-and-real-time-security-defense-u99ni5e18mw7","2025","Journal Article","","Hu Haitao
Chen Peng
Zhao Yanpeng
Chen Yu-qi","10.48550/arxiv.2509.07764","https://scispace.compdf/agentsentinel-an-end-to-end-and-real-time-security-defense-u99ni5e18mw7.pdf","Large Language Models (LLMs) have been increasingly integrated into computer-use agents, which can autonomously operate tools on a user's computer to accomplish complex tasks. However, due to the inherently unstable and unpredictable nature of LLM outputs, they may issue unintended tool commands or incorrect inputs, leading to potentially harmful operations. Unlike traditional security risks stemming from insecure user prompts, tool execution results from LLM-driven decisions introduce new and unique security challenges. These vulnerabilities span across all components of a computer-use agent. To mitigate these risks, we propose AgentSentinel, an end-to-end, real-time defense framework designed to mitigate potential security threats on a user's computer. AgentSentinel intercepts all sensitive operations within agent-related services and halts execution until a comprehensive security audit is completed. Our security auditing mechanism introduces a novel inspection process that correlates the current task context with system traces generated during task execution. To thoroughly evaluate AgentSentinel, we present BadComputerUse, a benchmark consisting of 60 diverse attack scenarios across six attack categories. The benchmark demonstrates a 87% average attack success rate on four state-of-the-art LLMs. Our evaluation shows that AgentSentinel achieves an average defense success rate of 79.6%, significantly outperforming all baseline defenses. ",""
"Offensive security for AI systems: concepts, practices, and applications","https://scispace.com/paper/offensive-security-for-ai-systems-concepts-practices-and-hqkti30ak2u3","2025","Journal Article","","Josh Harguess
Chris M. Ward","10.1117/12.3055959","","As artificial intelligence (AI) systems become increasingly adopted across sectors, the need for robust, proactive security strategies is paramount. Traditional defensive measures often fall short against the unique and evolving threats facing AI-driven technologies, making offensive security an essential approach for identifying and mitigating risks. This paper presents a comprehensive framework for offensive security in AI systems, emphasizing proactive threat simulation and adversarial testing to uncover vulnerabilities throughout the AI lifecycle. We examine key offensive security techniques, including weakness and vulnerability assessment, penetration testing, and red teaming, tailored specifically to address AI’s unique susceptibilities. By simulating real-world attack scenarios, these methodologies reveal critical insights, informing stronger defensive strategies and advancing resilience against emerging threats. This framework advances offensive AI security from theoretical concepts to practical, actionable methodologies that organizations can implement to strengthen their AI systems against emerging threats.","This paper presents a comprehensive framework for offensive security in AI systems, emphasizing proactive threat simulation and adversarial testing to identify and mitigate risks, using techniques such as penetration testing and red teaming to strengthen AI systems against emerging threats."
"LLM Firewall Using Validator Agent for Prevention Against Prompt Injection Attacks","https://scispace.com/paper/llm-firewall-using-validator-agent-for-prevention-against-reuf8po9pr2b","2025","Journal Article","Applied Sciences","Michal Podpora
Marek Baranowski
Maciej Chopcian
Lukasz Kwasniewicz
Wojciech Radziewicz","10.3390/app16010085","","Large Language Models with Retrieval-Augmented Generation are considered to be modern, chat-native interfaces to enterprise knowledge. However, deploying such systems safely requires precautions more advanced than input filtering. Numerous LLM-related security threats (including the top one: prompt injection attacks) demand robust defense mechanisms beyond input filtering. This paper extends our dual-agent RAG architecture as an LLM firewall with output-level security validation. Similar to network firewalls, which monitor semantic boundaries, we position the Validator Agent as a response firewall performing multi-feature security checks: prompt injection detection, policy compliance verification, sensitive information redaction, and toxic content filtering. While existing defense approaches focus mainly on input-level screening, our architecture proposes to analyze the output, where a successful attack becomes more obvious. The proposed architecture was verified to be viable using the Polish Bielik 2.3 LLM in an on-premise RAG system designed for energy auditing.","This paper proposes an LLM firewall, the Validator Agent, to prevent prompt injection attacks by performing multi-feature security checks on output, including prompt injection detection, policy compliance, and content filtering, verified using a Polish LLM in an on-premise RAG system."
"Cybersecurity and Artificial Intelligence: Triad-Based Analysis and Attacks Review","https://scispace.com/paper/cybersecurity-and-artificial-intelligence-triad-based-55gftufak033","2025","Journal Article","Cybernetics and Information Technologies","O.Y. Veprytska
Vyacheslav Kharchenko
Oleg Illiashenko","10.2478/cait-2025-0028","","
 This study aims to expand the understanding of Artificial Intelligence (AI) attack scenarios and develop effective protection mechanisms against them. The triadic principle was used to investigate attacks on traditional systems and AI systems, enhance these attacks using AI, and employ AI for cybersecurity defence. By systematically analysing the interactions between these elements, we create a comprehensive set of attack scenarios and corresponding defensive strategies. Current analysis reveals distinct attack patterns and vulnerabilities associated with traditional and AI-based systems. Effective defence mechanisms and strategies were identified and tailored to various attack scenarios, leveraging AI’s capabilities for improved security measures. The findings provide a structured approach to understanding and mitigating AI-related threats in cybersecurity. By mapping out the roles of AI in both attack and defence, this study offers valuable insights for developing advanced tools and methods to assess system security and enhance countermeasures.","This study reviews AI attack scenarios and develops effective protection mechanisms using a triadic analysis of AI-enhanced attacks, traditional system vulnerabilities, and AI-based defence strategies, providing a comprehensive framework for understanding and mitigating AI-related cybersecurity threats."
