"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework","https://scispace.com/paper/taming-various-privilege-escalation-in-llm-based-agent-l4i9vcjlaqa7","2026","Journal Article","","Zimo Ji
Daoyuan Wu
Wenyuan Jiang
Pingchuan Ma
Zongjie Li
Yudong Gao
Shuai Wang
Yingjiu Li","10.48550/arxiv.2601.11893","","Large Language Model (LLM)-based agent systems are increasingly deployed for complex real-world tasks but remain vulnerable to natural language-based attacks that exploit over-privileged tool use. This paper aims to understand and mitigate such attacks through the lens of privilege escalation, defined as agent actions exceeding the least privilege required for a user's intended task. Based on a formal model of LLM agent systems, we identify novel privilege escalation scenarios, particularly in multi-agent systems, including a variant akin to the classic confused deputy problem. To defend against both known and newly demonstrated privilege escalation, we propose SEAgent, a mandatory access control (MAC) framework built upon attribute-based access control (ABAC). SEAgent monitors agent-tool interactions via an information flow graph and enforces customizable security policies based on entity attributes. Our evaluations show that SEAgent effectively blocks various privilege escalation while maintaining a low false positive rate and negligible system overhead. This demonstrates its robustness and adaptability in securing LLM-based agent systems. ","This paper proposes SEAgent, a mandatory access control framework, to mitigate privilege escalation in LLM-based agent systems, identifying novel scenarios and demonstrating effective blocking of various attacks with low false positives and negligible overhead."
"MASTER: Multi-Agent Security Through Exploration of Roles and
  Topological Structures -- A Comprehensive Framework","https://scispace.com/paper/master-multi-agent-security-through-exploration-of-roles-and-hp3ex5apbqw6","2025","Journal Article","","Yifan Zhu
Chao Zhang
Xin Shi
X.J. Zhang
Yi Yang
Yawei Luo","10.48550/arxiv.2505.18572","","Large Language Models (LLMs)-based Multi-Agent Systems (MAS) exhibit remarkable problem-solving and task planning capabilities across diverse domains due to their specialized agentic roles and collaborative interactions. However, this also amplifies the severity of security risks under MAS attacks. To address this, we introduce MASTER, a novel security research framework for MAS, focusing on diverse Role configurations and Topological structures across various scenarios. MASTER offers an automated construction process for different MAS setups and an information-flow-based interaction paradigm. To tackle MAS security challenges in varied scenarios, we design a scenario-adaptive, extensible attack strategy utilizing role and topological information, which dynamically allocates targeted, domain-specific attack tasks for collaborative agent execution. Our experiments demonstrate that such an attack, leveraging role and topological information, exhibits significant destructive potential across most models. Additionally, we propose corresponding defense strategies, substantially enhancing MAS resilience across diverse scenarios. We anticipate that our framework and findings will provide valuable insights for future research into MAS security challenges. ","This study introduces MASTER, a comprehensive framework for Multi-Agent System (MAS) security, addressing risks through automated role configurations, topological structures, and adaptive attack strategies, with experiments demonstrating significant destructive potential and proposed defense strategies."
"On the Security of Tool-Invocation Prompts for LLM-Based Agentic Systems: An Empirical Risk Assessment","https://scispace.com/paper/on-the-security-of-tool-invocation-prompts-for-llm-based-70dko18hydrx","2025","Journal Article","","Luo Ming-yu
Liu, Zesen
Zhang Zhixiang
Zhang Kai-kai
Liu Yu
Li, Zongjie
Chen Ping
Wang Shuai
She, Dongdong","10.48550/arxiv.2509.05755","https://scispace.compdf/on-the-security-of-tool-invocation-prompts-for-llm-based-70dko18hydrx.pdf","LLM-based agentic systems leverage large language models to handle user queries, make decisions, and execute external tools for complex tasks across domains like chatbots, customer service, and software engineering. A critical component of these systems is the Tool Invocation Prompt (TIP), which defines tool interaction protocols and guides LLMs to ensure the security and correctness of tool usage. Despite its importance, TIP security has been largely overlooked. This work investigates TIP-related security risks, revealing that major LLM-based systems like Cursor, Claude Code, and others are vulnerable to attacks such as remote code execution (RCE) and denial of service (DoS). Through a systematic TIP exploitation workflow (TEW), we demonstrate external tool behavior hijacking via manipulated tool invocations. We also propose defense mechanisms to enhance TIP security in LLM-based agentic systems. ",""
"Unique Security and Privacy Threats of Large Language Models: A Comprehensive Survey","https://scispace.com/paper/unique-security-and-privacy-threats-of-large-language-models-i2cqijuvo3mc","2025","Journal Article","ACM Computing Surveys","Shang Wang
Tianqing Zhu
Bo Liu
Ming Ding
Dayong Ye
Wanlei Zhou
Philip S. Yu","10.1145/3764113","https://scispace.compdf/unique-security-and-privacy-threats-of-large-language-models-i2cqijuvo3mc.pdf","With the rapid development of artificial intelligence, large language models (LLMs) have made remarkable advancements in natural language processing. These models are trained on vast datasets to exhibit powerful language understanding and generation capabilities across various applications, including chatbots, and agents. However, LLMs have revealed a variety of privacy and security issues throughout their life cycle, drawing significant academic and industrial attention. Moreover, the risks faced by LLMs differ significantly from those encountered by traditional language models. Given that current surveys lack a clear taxonomy of unique threat models across diverse scenarios, we emphasize the unique privacy and security threats associated with four specific scenarios: pre-training, fine-tuning, deployment, and LLM-based agents. Addressing the characteristics of each risk, this survey outlines and analyzes potential countermeasures. Research on attack and defense situations can offer feasible research directions, enabling more areas to benefit from LLMs. ","This comprehensive survey identifies unique security and privacy threats in large language models across four scenarios: pre-training, fine-tuning, deployment, and LLM-based agents, and proposes countermeasures to mitigate these risks."
"Securing Agentic AI: Threat Modeling and Risk Analysis for Network Monitoring Agentic AI System","https://scispace.com/paper/securing-agentic-ai-threat-modeling-and-risk-analysis-for-o0mknxrq5047","2025","Journal Article","arXiv.org","P. Zambare
Venkata Nikhil Thanikella
Ying Liu","10.48550/arxiv.2508.10043","https://scispace.compdf/securing-agentic-ai-threat-modeling-and-risk-analysis-for-o0mknxrq5047.pdf","When combining Large Language Models (LLMs) with autonomous agents, used in network monitoring and decision-making systems, this will create serious security issues. In this research, the MAESTRO framework consisting of the seven layers threat modeling architecture in the system was used to expose, evaluate, and eliminate vulnerabilities of agentic AI. The prototype agent system was constructed and implemented, using Python, LangChain, and telemetry in WebSockets, and deployed with inference, memory, parameter tuning, and anomaly detection modules. Two practical threat cases were confirmed as follows: (i) resource denial of service by traffic replay denial-of-service, and (ii) memory poisoning by tampering with the historical log file maintained by the agent. These situations resulted in measurable levels of performance degradation, i.e. telemetry updates were delayed, and computational loads were increased, as a result of poor system adaptations. It was suggested to use a multilayered defense-in-depth approach with memory isolation, validation of planners and anomaly response systems in real-time. These findings verify that MAESTRO is viable in operational threat mapping, prospective risk scoring, and the basis of the resilient system design. The authors bring attention to the importance of the enforcement of memory integrity, paying attention to the adaptation logic monitoring, and cross-layer communication protection that guarantee the agentic AI reliability in adversarial settings.","This research develops the MAESTRO framework to secure agentic AI in network monitoring systems, exposing vulnerabilities through threat modeling and risk analysis, and proposes a multilayered defense-in-depth approach to ensure reliability in adversarial settings."
"SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems","https://scispace.com/paper/sentinelagent-graph-based-anomaly-detection-in-multi-agent-sdgks092urq0","2025","Journal Article","","He Xu
Wu Di
Zhai Yan
Sun, Kun","10.48550/arxiv.2505.24201","https://scispace.compdf/sentinelagent-graph-based-anomaly-detection-in-multi-agent-sdgks092urq0.pdf","The rise of large language model (LLM)-based multi-agent systems (MAS) introduces new security and reliability challenges. While these systems show great promise in decomposing and coordinating complex tasks, they also face multi-faceted risks across prompt manipulation, unsafe tool usage, and emergent agent miscoordination. Existing guardrail mechanisms offer only partial protection, primarily at the input-output level, and fall short in addressing systemic or multi-point failures in MAS. In this work, we present a system-level anomaly detection framework tailored for MAS, integrating structural modeling with runtime behavioral oversight. Our approach consists of two components. First, we propose a graph-based framework that models agent interactions as dynamic execution graphs, enabling semantic anomaly detection at node, edge, and path levels. Second, we introduce a pluggable SentinelAgent, an LLM-powered oversight agent that observes, analyzes, and intervenes in MAS execution based on security policies and contextual reasoning. By bridging abstract detection logic with actionable enforcement, our method detects not only single-point faults and prompt injections but also multi-agent collusion and latent exploit paths. We validate our framework through two case studies, including an email assistant and Microsoft's Magentic-One system, demonstrating its ability to detect covert risks and provide explainable root-cause attribution. Our work lays the foundation for more trustworthy, monitorable, and secure agent-based AI ecosystems. ",""
"Systematic Analysis of MCP Security","https://scispace.com/paper/systematic-analysis-of-mcp-security-yvv8bjawgm19","2025","Journal Article","","Yongjian Guo
Puzhuo Liu
Wanlun Ma
Zehang Deng
Xiaogang Zhu
Peng Di
Xi Xiao
Sheng Wen","10.48550/arxiv.2508.12538","https://scispace.compdf/systematic-analysis-of-mcp-security-yvv8bjawgm19.pdf","The Model Context Protocol (MCP) has emerged as a universal standard that enables AI agents to seamlessly connect with external tools, significantly enhancing their functionality. However, while MCP brings notable benefits, it also introduces significant vulnerabilities, such as Tool Poisoning Attacks (TPA), where hidden malicious instructions exploit the sycophancy of large language models (LLMs) to manipulate agent behavior. Despite these risks, current academic research on MCP security remains limited, with most studies focusing on narrow or qualitative analyses that fail to capture the diversity of real-world threats. To address this gap, we present the MCP Attack Library (MCPLIB), which categorizes and implements 31 distinct attack methods under four key classifications: direct tool injection, indirect tool injection, malicious user attacks, and LLM inherent attack. We further conduct a quantitative analysis of the efficacy of each attack. Our experiments reveal key insights into MCP vulnerabilities, including agents' blind reliance on tool descriptions, sensitivity to file-based attacks, chain attacks exploiting shared context, and difficulty distinguishing external data from executable commands. These insights, validated through attack experiments, underscore the urgency for robust defense strategies and informed MCP design. Our contributions include 1) constructing a comprehensive MCP attack taxonomy, 2) introducing a unified attack framework MCPLIB, and 3) conducting empirical vulnerability analysis to enhance MCP security mechanisms. This work provides a foundational framework, supporting the secure evolution of MCP ecosystems. ","This study presents MCP Attack Library (MCPLIB), a comprehensive framework categorizing 31 attack methods, and conducts quantitative analysis of MCP vulnerabilities, revealing key insights into agent reliance, file-based attacks, and chain attacks, underscoring the need for robust defense strategies."
"A Whole New World: Creating a Parallel-Poisoned Web Only AI-Agents Can See","https://scispace.com/paper/a-whole-new-world-creating-a-parallel-poisoned-web-only-ai-unc2ckz1frqn","2025","Journal Article","","","10.48550/arxiv.2509.00124","","This paper introduces a novel attack vector that leverages website cloaking techniques to compromise autonomous web-browsing agents powered by Large Language Models (LLMs). As these agents become more prevalent, their unique and often homogenous digital fingerprints - comprising browser attributes, automation framework signatures, and network characteristics - create a new, distinguishable class of web traffic. The attack exploits this fingerprintability. A malicious website can identify an incoming request as originating from an AI agent and dynamically serve a different, ""cloaked"" version of its content. While human users see a benign webpage, the agent is presented with a visually identical page embedded with hidden, malicious instructions, such as indirect prompt injections. This mechanism allows adversaries to hijack agent behavior, leading to data exfiltration, malware execution, or misinformation propagation, all while remaining completely invisible to human users and conventional security crawlers. This work formalizes the threat model, details the mechanics of agent fingerprinting and cloaking, and discusses the profound security implications for the future of agentic AI, highlighting the urgent need for robust defenses against this stealthy and scalable attack. ",""
"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats
  in LLM-Based Agents","https://scispace.com/paper/navigating-the-risks-a-survey-of-security-privacy-and-ethics-3sa768i49cd1","2024","Journal Article","","Yuyou Gan
Yong Yang
Zhe Ma
Ping He
Rui Zeng
Yiming Wang
Qingming Li
Chunyi Zhou
Songze Li
Ting Wang
Yunjun Gao
Yingcai Wu
Shouling Ji","10.48550/arxiv.2411.09523","","With the continuous development of large language models (LLMs), transformer-based models have made groundbreaking advances in numerous natural language processing (NLP) tasks, leading to the emergence of a series of agents that use LLMs as their control hub. While LLMs have achieved success in various tasks, they face numerous security and privacy threats, which become even more severe in the agent scenarios. To enhance the reliability of LLM-based applications, a range of research has emerged to assess and mitigate these risks from different perspectives. To help researchers gain a comprehensive understanding of various risks, this survey collects and analyzes the different threats faced by these agents. To address the challenges posed by previous taxonomies in handling cross-module and cross-stage threats, we propose a novel taxonomy framework based on the sources and impacts. Additionally, we identify six key features of LLM-based agents, based on which we summarize the current research progress and analyze their limitations. Subsequently, we select four representative agents as case studies to analyze the risks they may face in practical use. Finally, based on the aforementioned analyses, we propose future research directions from the perspectives of data, methodology, and policy, respectively. ","This survey assesses security, privacy, and ethics threats in LLM-based agents, proposing a novel taxonomy framework and identifying six key features, with case studies and future research directions to enhance the reliability of LLM-based applications."
"Security of Internet of Agents: Attacks and Countermeasures","https://scispace.com/paper/security-of-internet-of-agents-attacks-and-countermeasures-k5k9yevvl4a3","2025","Journal Article","IEEE open journal of the Computer Society","Yuntao Wang
Yang Pan
Shaolong Guo
Zhou Su","10.48550/arxiv.2505.08807","https://scispace.compdf/security-of-internet-of-agents-attacks-and-countermeasures-k5k9yevvl4a3.pdf","With the rise of large language and vision-language models, AI agents have evolved into autonomous, interactive systems capable of perception, reasoning, and decision-making. As they proliferate across virtual and physical domains, the Internet of Agents (IoA) has emerged as a key infrastructure for enabling scalable and secure coordination among heterogeneous agents. This survey offers a comprehensive examination of the security and privacy landscape in IoA systems. We begin by outlining the IoA architecture and its distinct vulnerabilities compared to traditional networks, focusing on four critical aspects: identity authentication threats, cross-agent trust issues, embodied security, and privacy risks. We then review existing and emerging defense mechanisms and highlight persistent challenges. Finally, we identify open research directions to advance the development of resilient and privacy-preserving IoA ecosystems.","This survey examines the security and privacy landscape of the Internet of Agents (IoA), identifying vulnerabilities and reviewing defense mechanisms, with a focus on identity authentication, trust, embodied security, and privacy risks in IoA systems."
"Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools","https://scispace.com/paper/attractive-metadata-attack-inducing-llm-agents-to-invoke-6ny5kkvc8m9g","2025","Journal Article","arXiv.org","Kanghua Mo
Li Hu
Yucheng Long
Zhihao Li","10.48550/arxiv.2508.02110","","Large language model (LLM) agents have demonstrated remarkable capabilities in complex reasoning and decision-making by leveraging external tools. However, this tool-centric paradigm introduces a previously underexplored attack surface: adversaries can manipulate tool metadata -- such as names, descriptions, and parameter schemas -- to influence agent behavior. We identify this as a new and stealthy threat surface that allows malicious tools to be preferentially selected by LLM agents, without requiring prompt injection or access to model internals. To demonstrate and exploit this vulnerability, we propose the Attractive Metadata Attack (AMA), a black-box in-context learning framework that generates highly attractive but syntactically and semantically valid tool metadata through iterative optimization. Our attack integrates seamlessly into standard tool ecosystems and requires no modification to the agent's execution framework. Extensive experiments across ten realistic, simulated tool-use scenarios and a range of popular LLM agents demonstrate consistently high attack success rates (81\%-95\%) and significant privacy leakage, with negligible impact on primary task execution. Moreover, the attack remains effective even under prompt-level defenses and structured tool-selection protocols such as the Model Context Protocol, revealing systemic vulnerabilities in current agent architectures. These findings reveal that metadata manipulation constitutes a potent and stealthy attack surface, highlighting the need for execution-level security mechanisms that go beyond prompt-level defenses.","Researchers propose the Attractive Metadata Attack (AMA), a black-box framework that manipulates tool metadata to influence LLM agent behavior, achieving 81-95% attack success rates and significant privacy leakage across various agents and scenarios."
"Beyond Single-Agent Safety: A Taxonomy of Risks in LLM-to-LLM Interactions","https://scispace.com/paper/beyond-single-agent-safety-a-taxonomy-of-risks-in-llm-to-llm-mupfv6do19mo","2025","Journal Article","arXiv.org","Piercosma Bisconti
Marcello Galisai
Federico Pierucci
Marcantonio Bracale
Matteo Prandi","10.48550/arxiv.2512.02682","https://export.arxiv.org/pdf/2512.02682v1.pdf","This paper examines why safety mechanisms designed for human-model interaction do not scale to environments where large language models (LLMs) interact with each other. Most current governance practices still rely on single-agent safety containment, prompts, fine-tuning, and moderation layers that constrain individual model behavior but leave the dynamics of multi-model interaction ungoverned. These mechanisms assume a dyadic setting: one model responding to one user under stable oversight. Yet research and industrial development are rapidly shifting toward LLM-to-LLM ecosystems, where outputs are recursively reused as inputs across chains of agents. In such systems, local compliance can aggregate into collective failure even when every model is individually aligned. We propose a conceptual transition from model-level safety to system-level safety, introducing the framework of the Emergent Systemic Risk Horizon (ESRH) to formalize how instability arises from interaction structure rather than from isolated misbehavior. The paper contributes (i) a theoretical account of collective risk in interacting LLMs, (ii) a taxonomy connecting micro, meso, and macro-level failure modes, and (iii) a design proposal for InstitutionalAI, an architecture for embedding adaptive oversight within multi-agent systems.","This paper proposes a system-level safety framework for large language model (LLM) interactions, introducing the Emergent Systemic Risk Horizon (ESRH) to address collective risk in LLM-to-LLM ecosystems, where local compliance can aggregate into collective failure."
"Agent Skills in the Wild: An Empirical Study of Security Vulnerabilities at Scale","https://scispace.com/paper/agent-skills-in-the-wild-an-empirical-study-of-security-191dwww8l4vn","2026","Journal Article","","Yi Liu
Weizhe Wang
Ruitao Feng
Yao Zhang
Guangquan Xu
Gelei Deng
Yuekang Li
Leo Yu Zhang","10.48550/arxiv.2601.10338","","The rise of AI agent frameworks has introduced agent skills, modular packages containing instructions and executable code that dynamically extend agent capabilities. While this architecture enables powerful customization, skills execute with implicit trust and minimal vetting, creating a significant yet uncharacterized attack surface. We conduct the first large-scale empirical security analysis of this emerging ecosystem, collecting 42,447 skills from two major marketplaces and systematically analyzing 31,132 using SkillScan, a multi-stage detection framework integrating static analysis with LLM-based semantic classification. Our findings reveal pervasive security risks: 26.1% of skills contain at least one vulnerability, spanning 14 distinct patterns across four categories: prompt injection, data exfiltration, privilege escalation, and supply chain risks. Data exfiltration (13.3%) and privilege escalation (11.8%) are most prevalent, while 5.2% of skills exhibit high-severity patterns strongly suggesting malicious intent. We find that skills bundling executable scripts are 2.12x more likely to contain vulnerabilities than instruction-only skills (OR=2.12, p&lt;0.001). Our contributions include: (1) a grounded vulnerability taxonomy derived from 8,126 vulnerable skills, (2) a validated detection methodology achieving 86.7% precision and 82.5% recall, and (3) an open dataset and detection toolkit to support future research. These results demonstrate an urgent need for capability-based permission systems and mandatory security vetting before this attack vector is further exploited. ","This study analyzes 42,447 AI agent skills, revealing 26.1% contain vulnerabilities, with data exfiltration and privilege escalation being most prevalent, and highlighting the need for capability-based permission systems and mandatory security vetting."
"Evil Geniuses: Delving into the Safety of LLM-based Agents","https://scispace.com/paper/evil-geniuses-delving-into-the-safety-of-llm-based-agents-1n87sxmrsg","2023","Journal Article","arXiv.org","Yu Tian
Xiao Yang
Jingyuan Zhang
Yinpeng Dong
Hang Su","10.48550/arxiv.2311.11855","","The rapid advancements in large language models (LLMs) have led to a resurgence in LLM-based agents, which demonstrate impressive human-like behaviors and cooperative capabilities in various interactions and strategy formulations. However, evaluating the safety of LLM-based agents remains a complex challenge. This paper elaborately conducts a series of manual jailbreak prompts along with a virtual chat-powered evil plan development team, dubbed Evil Geniuses, to thoroughly probe the safety aspects of these agents. Our investigation reveals three notable phenomena: 1) LLM-based agents exhibit reduced robustness against malicious attacks. 2) the attacked agents could provide more nuanced responses. 3) the detection of the produced improper responses is more challenging. These insights prompt us to question the effectiveness of LLM-based attacks on agents, highlighting vulnerabilities at various levels and within different role specializations within the system/agent of LLM-based agents. Extensive evaluation and discussion reveal that LLM-based agents face significant challenges in safety and yield insights for future research. Our code is available at https://github.com/T1aNS1R/Evil-Geniuses.","Evil Geniuses (EG) is introduced, an effective attack method that autonomously generates prompts related to the original role to examine the impact across various role definitions and attack levels, highlighting significant safety challenges and guiding future research."
"SoK: Trust-Authorization Mismatch in LLM Agent Interactions","https://scispace.com/paper/sok-trust-authorization-mismatch-in-llm-agent-interactions-bhyg2kacs5ki","2025","Journal Article","arXiv.org","Guanquan Shi
Haohua Du
Zhiqiang Wang
Xiaoyu Liang
Weiwenpei Liu
Song Bian
Zhenyu Guan","10.48550/arxiv.2512.06914","","Large Language Models (LLMs) are rapidly evolving into autonomous agents capable of interacting with the external world, significantly expanding their capabilities through standardized interaction protocols. However, this paradigm revives the classic cybersecurity challenges of agency and authorization in a novel and volatile context. As decision-making shifts from deterministic code logic to probabilistic inference driven by natural language, traditional security mechanisms designed for deterministic behavior fail. It is fundamentally challenging to establish trust for unpredictable AI agents and to enforce the Principle of Least Privilege (PoLP) when instructions are ambiguous. Despite the escalating threat landscape, the academic community's understanding of this emerging domain remains fragmented, lacking a systematic framework to analyze its root causes. This paper provides a unifying formal lens for agent-interaction security. We observed that most security threats in this domain stem from a fundamental mismatch between trust evaluation and authorization policies. We introduce a novel risk analysis model centered on this trust-authorization gap. Using this model as a unifying lens, we survey and classify the implementation paths of existing, often seemingly isolated, attacks and defenses. This new framework not only unifies the field but also allows us to identify critical research gaps. Finally, we leverage our analysis to suggest a systematic research direction toward building robust, trusted agents and dynamic authorization mechanisms.","This SoK paper identifies a trust-authorization mismatch in Large Language Model (LLM) agent interactions, introducing a novel risk analysis model to unify the field and highlight critical research gaps in building robust, trusted agents and dynamic authorization mechanisms."
"A Systematic Threat Modeling of LLM Applications","https://scispace.com/paper/a-systematic-threat-modeling-of-llm-applications-jgdybn19hjyi","2025","Journal Article","","Guanhong Tao
Siyuan Cheng
Zhuo Zhang
Junmin Zhu
Guangyu Shen
Won-Hee Han
Mu Zhang
Xiangyu Zhang","10.1145/3696630.3728712","","The emergence of large language models (LLMs) has significantly accelerated the development of a wide range of applications across various fields. There is a growing trend in the construction of specialized applications based on LLMs, such as the custom GPTs by OpenAI. While custom GPTs provide various functionalities like web browsing and code execution, they also introduce significant security threats. In this paper, we conduct a comprehensive analysis of the security and privacy issues arising from the GPT platform. Our systematic examination categorizes potential attack scenarios into three threat models based on the role of the malicious actor, and identifies critical data exchange channels in GPTs. Utilizing the STRIDE threat modeling framework, we identify 26 potential attack vectors, with 19 being partially or fully validated in real-world settings. Our findings emphasize the urgent need for robust security and privacy measures in the GPT ecosystem as well as other similar LLM application ecosystems.","This paper conducts a systematic threat modeling of large language model (LLM) applications, specifically GPTs, identifying 26 potential attack vectors and categorizing threats into three models based on malicious actor roles, highlighting the need for robust security measures."
"Towards Unifying Quantitative Security Benchmarking for Multi Agent Systems","https://scispace.com/paper/towards-unifying-quantitative-security-benchmarking-for-fc6qgh467b8p","2025","Journal Article","","Sharma, Gauri
Huang Ken","10.48550/arxiv.2507.21146","","Evolving AI systems increasingly deploy multi-agent architectures where autonomous agents collaborate, share information, and delegate tasks through developing protocols. This connectivity, while powerful, introduces novel security risks. One such risk is a cascading risk: a breach in one agent can cascade through the system, compromising others by exploiting inter-agent trust. In tandem with OWASP's initiative for an Agentic AI Vulnerability Scoring System we define an attack vector, Agent Cascading Injection, analogous to Agent Impact Chain and Blast Radius, operating across networks of agents. In an ACI attack, a malicious input or tool exploit injected at one agent leads to cascading compromises and amplified downstream effects across agents that trust its outputs. We formalize this attack with an adversarial goal equation and key variables (compromised agent, injected exploit, polluted observations, etc.), capturing how a localized vulnerability can escalate into system-wide failure. We then analyze ACI's properties -- propagation chains, amplification factors, and inter-agent compound effects -- and map these to OWASP's emerging Agentic AI risk categories (e.g. Impact Chain and Orchestration Exploits). Finally, we argue that ACI highlights a critical need for quantitative benchmarking frameworks to evaluate the security of agent-to-agent communication protocols. We outline a methodology for stress-testing multi-agent systems (using architectures such as Google's A2A and Anthropic's MCP) against cascading trust failures, developing upon groundwork for measurable, standardized agent-to-agent security evaluation. Our work provides the necessary apparatus for engineers to benchmark system resilience, make data-driven architectural trade-offs, and develop robust defenses against a new generation of agentic threats. ",""
"Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs","https://scispace.com/paper/topology-matters-measuring-memory-leakage-in-multi-agent-ctxrsnklslcy","2025","Journal Article","","","10.48550/arxiv.2512.04668","https://export.arxiv.org/pdf/2512.04668v1.pdf","Graph topology is a fundamental determinant of memory leakage in multi-agent LLM systems, yet its effects remain poorly quantified. We introduce MAMA (Multi-Agent Memory Attack), a framework that measures how network structure shapes leakage. MAMA operates on synthetic documents containing labeled Personally Identifiable Information (PII) entities, from which we generate sanitized task instructions. We execute a two-phase protocol: Engram (seeding private information into a target agent's memory) and Resonance (multi-round interaction where an attacker attempts extraction). Over 10 rounds, we measure leakage as exact-match recovery of ground-truth PII from attacker outputs. We evaluate six canonical topologies (complete, ring, chain, tree, star, star-ring) across $n\in\{4,5,6\}$, attacker-target placements, and base models. Results are consistent: denser connectivity, shorter attacker-target distance, and higher target centrality increase leakage; most leakage occurs in early rounds and then plateaus; model choice shifts absolute rates but preserves topology ordering; spatiotemporal/location attributes leak more readily than identity credentials or regulated identifiers. We distill practical guidance for system design: favor sparse or hierarchical connectivity, maximize attacker-target separation, and restrict hub/shortcut pathways via topology-aware access control. ","Researchers introduce MAMA, a framework measuring how graph topology affects memory leakage in multi-agent LLMs, finding denser connectivity, shorter distances, and higher centrality increase leakage, with practical design guidance for system optimization."
"FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems","https://scispace.com/paper/funcpoison-poisoning-function-library-to-hijack-multi-agent-flsv7p74ho5y","2025","Journal Article","","Li Songze","10.48550/arxiv.2509.24408","https://scispace.compdf/funcpoison-poisoning-function-library-to-hijack-multi-agent-flsv7p74ho5y.pdf","Autonomous driving systems increasingly rely on multi-agent architectures powered by large language models (LLMs), where specialized agents collaborate to perceive, reason, and plan. A key component of these systems is the shared function library, a collection of software tools that agents use to process sensor data and navigate complex driving environments. Despite its critical role in agent decision-making, the function library remains an under-explored vulnerability. In this paper, we introduce FuncPoison, a novel poisoning-based attack targeting the function library to manipulate the behavior of LLM-driven multi-agent autonomous systems. FuncPoison exploits two key weaknesses in how agents access the function library: (1) agents rely on text-based instructions to select tools; and (2) these tools are activated using standardized command formats that attackers can replicate. By injecting malicious tools with deceptive instructions, FuncPoison manipulates one agent s decisions--such as misinterpreting road conditions--triggering cascading errors that mislead other agents in the system. We experimentally evaluate FuncPoison on two representative multi-agent autonomous driving systems, demonstrating its ability to significantly degrade trajectory accuracy, flexibly target specific agents to induce coordinated misbehavior, and evade diverse defense mechanisms. Our results reveal that the function library, often considered a simple toolset, can serve as a critical attack surface in LLM-based autonomous driving systems, raising elevated concerns on their reliability. ",""
"Collaborative Shadows: Distributed Backdoor Attacks in LLM-Based Multi-Agent Systems","https://scispace.com/paper/collaborative-shadows-distributed-backdoor-attacks-in-llm-0u7p38wbcysk","2025","Journal Article","","Zhu Pengyu
Li Lijun
Sun Li
Su Sen
Shao Jing","10.48550/arxiv.2510.11246","","LLM-based multi-agent systems (MAS) demonstrate increasing integration into next-generation applications, but their safety in backdoor attacks remains largely underexplored. However, existing research has focused exclusively on single-agent backdoor attacks, overlooking the novel attack surfaces introduced by agent collaboration in MAS. To bridge this gap, we present the first Distributed Backdoor Attack tailored to MAS. We decompose the backdoor into multiple distributed attack primitives that are embedded within MAS tools. These primitives remain dormant individually but collectively activate only when agents collaborate in a specific sequence, thereby assembling the full backdoor to execute targeted attacks such as data exfiltration. To fully assess this threat, we introduce a benchmark for multi-role collaborative tasks and a sandboxed framework to evaluate. Extensive experiments demonstrate that our attack achieves an attack success rate exceeding 95% without degrading performance on benign tasks. This work exposes novel backdoor attack surfaces that exploit agent collaboration, underscoring the need to move beyond single-agent protection. Code and benchmark are available at https://github.com/whfeLingYu/Distributed-Backdoor-Attacks-in-MAS. ",""
"Securing AI Agents Against Prompt Injection Attacks","https://scispace.com/paper/securing-ai-agents-against-prompt-injection-attacks-0i1e3904i7ix","2025","Journal Article","arXiv.org","Badrinath Ramakrishnan
Akshaya Balaji","10.48550/arxiv.2511.15759","https://export.arxiv.org/pdf/2511.15759v1.pdf","Retrieval-augmented generation (RAG) systems have become widely used for enhancing large language model capabilities, but they introduce significant security vulnerabilities through prompt injection attacks. We present a comprehensive benchmark for evaluating prompt injection risks in RAG-enabled AI agents and propose a multi-layered defense framework. Our benchmark includes 847 adversarial test cases across five attack categories: direct injection, context manipulation, instruction override, data exfiltration, and cross-context contamination. We evaluate three defense mechanisms: content filtering with embedding-based anomaly detection, hierarchical system prompt guardrails, and multi-stage response verification, across seven state-of-the-art language models. Our combined framework reduces successful attack rates from 73.2% to 8.7% while maintaining 94.3% of baseline task performance. We release our benchmark dataset and defense implementation to support future research in AI agent security.","This study presents a comprehensive benchmark for evaluating prompt injection risks in retrieval-augmented generation (RAG) AI agents and proposes a multi-layered defense framework, reducing successful attack rates from 73.2% to 8.7% while maintaining 94.3% of baseline task performance."
