"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Too Big to Fool: Resisting Deception in Language Models","https://scispace.com/paper/too-big-to-fool-resisting-deception-in-language-models-6ez3mf76d6nt","2024","Journal Article","","Mohammad Reza Samsami
M. Richter
Juan Rodríguez
Megh Thakkar
Sarath Chandar
Maxime Gasse","10.48550/arxiv.2412.10558","https://scispace.compdf/too-big-to-fool-resisting-deception-in-language-models-6ez3mf76d6nt.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on world‑model robustness via benchmark methodology changes; no discussion of quantization, small‑model size, or adversarial security aspects.","Large language models must balance their weight-encoded knowledge with in-context information from prompts to generate accurate responses. This paper investigates this interplay by analyzing how models of varying capacities within the same family handle intentionally misleading in-context information. Our experiments demonstrate that larger models exhibit higher resilience to deceptive prompts, showcasing an advanced ability to interpret and integrate prompt information with their internal knowledge. Furthermore, we find that larger models outperform smaller ones in following legitimate instructions, indicating that their resilience is not due to disregarding in-context information. We also show that this phenomenon is likely not a result of memorization but stems from the models' ability to better leverage implicit task-relevant information from the prompt alongside their internally stored knowledge. "
"Large Language Models in Cybersecurity: Applications, Vulnerabilities, and Defense Techniques","https://scispace.com/paper/large-language-models-in-cybersecurity-applications-rpu6hfaqo0gm","2025","Journal Article","arXiv.org","Niveen O. Jaffal
Mohammed Alkhanafseh
David Mohaisen","10.48550/arxiv.2507.13629","https://scispace.compdf/large-language-models-in-cybersecurity-applications-rpu6hfaqo0gm.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses LLM applications, attacks, and defenses broadly; does not address quantization, robustness testing, adversarial analysis, or models under 1 B parameters.","Large Language Models (LLMs) are transforming cybersecurity by enabling intelligent, adaptive, and automated approaches to threat detection, vulnerability assessment, and incident response. With their advanced language understanding and contextual reasoning, LLMs surpass traditional methods in tackling challenges across domains such as IoT, blockchain, and hardware security. This survey provides a comprehensive overview of LLM applications in cybersecurity, focusing on two core areas: (1) the integration of LLMs into key cybersecurity domains, and (2) the vulnerabilities of LLMs themselves, along with mitigation strategies. By synthesizing recent advancements and identifying key limitations, this work offers practical insights and strategic recommendations for leveraging LLMs to build secure, scalable, and future-ready cyber defense systems."
"CySecBench: Generative AI-based CyberSecurity-focused Prompt Dataset for
  Benchmarking Large Language Models","https://scispace.com/paper/cysecbench-generative-ai-based-cybersecurity-focused-prompt-3a9d9bvu6u44","2025","Journal Article","","Johan Wahréus
Ahmed Hussain
Panos Papadimitratos","10.48550/arxiv.2501.01335","https://scispace.compdf/cysecbench-generative-ai-based-cybersecurity-focused-prompt-3a9d9bvu6u44.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cybersecurity prompts and jailbreak success rates for large LLMs; does not address quantization, small‑model robustness, or adversarial analysis.","Numerous studies have investigated methods for jailbreaking Large Language Models (LLMs) to generate harmful content. Typically, these methods are evaluated using datasets of malicious prompts designed to bypass security policies established by LLM providers. However, the generally broad scope and open-ended nature of existing datasets can complicate the assessment of jailbreaking effectiveness, particularly in specific domains, notably cybersecurity. To address this issue, we present and publicly release CySecBench, a comprehensive dataset containing 12662 prompts specifically designed to evaluate jailbreaking techniques in the cybersecurity domain. The dataset is organized into 10 distinct attack-type categories, featuring close-ended prompts to enable a more consistent and accurate assessment of jailbreaking attempts. Furthermore, we detail our methodology for dataset generation and filtration, which can be adapted to create similar datasets in other domains. To demonstrate the utility of CySecBench, we propose and evaluate a jailbreaking approach based on prompt obfuscation. Our experimental results show that this method successfully elicits harmful content from commercial black-box LLMs, achieving Success Rates (SRs) of 65% with ChatGPT and 88% with Gemini; in contrast, Claude demonstrated greater resilience with a jailbreaking SR of 17%. Compared to existing benchmark approaches, our method shows superior performance, highlighting the value of domain-specific evaluation datasets for assessing LLM security measures. Moreover, when evaluated using prompts from a widely used dataset (i.e., AdvBench), it achieved an SR of 78.5%, higher than the state-of-the-art methods. "
"Baseline Defenses for Adversarial Attacks Against Aligned Language Models","https://scispace.com/paper/baseline-defenses-for-adversarial-attacks-against-aligned-4no93cj4v7","2023","Journal Article","arXiv.org","Neel Jain
Avi Schwarzschild
Yuxin Wen
Gowthami Somepalli
John Kirchenbauer
Ping-yeh Chiang
Micah Goldblum
Aniruddha Saha
Jonas Geiping
Tom Goldstein","10.48550/arxiv.2309.00614","https://scispace.compdf/baseline-defenses-for-adversarial-attacks-against-aligned-4no93cj4v7.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on baseline defenses and threat models for aligned LLMs, without addressing quantization, small‑model constraints, or specific robustness metrics.","As Large Language Models quickly become ubiquitous, it becomes critical to understand their security vulnerabilities. Recent work shows that text optimizers can produce jailbreaking prompts that bypass moderation and alignment. Drawing from the rich body of work on adversarial machine learning, we approach these attacks with three questions: What threat models are practically useful in this domain? How do baseline defense techniques perform in this new domain? How does LLM security differ from computer vision? We evaluate several baseline defense strategies against leading adversarial attacks on LLMs, discussing the various settings in which each is feasible and effective. Particularly, we look at three types of defenses: detection (perplexity based), input preprocessing (paraphrase and retokenization), and adversarial training. We discuss white-box and gray-box settings and discuss the robustness-performance trade-off for each of the defenses considered. We find that the weakness of existing discrete optimizers for text, combined with the relatively high costs of optimization, makes standard adaptive attacks more challenging for LLMs. Future research will be needed to uncover whether more powerful optimizers can be developed, or whether the strength of filtering and preprocessing defenses is greater in the LLMs domain than it has been in computer vision."
"Adversarial Attacks and Defenses in Large Language Models: Old and New Threats","https://scispace.com/paper/adversarial-attacks-and-defenses-in-large-language-models-yhevmg20ek","2023","Journal Article","arXiv.org","Leo Schwinn
David A. Dobre
Stephan Günnemann
Gauthier Gidel","10.48550/arxiv.2310.19737","https://scispace.compdf/adversarial-attacks-and-defenses-in-large-language-models-yhevmg20ek.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on adversarial attacks and defenses for large language models; does not discuss quantization, small‑model robustness, or security of sub‑billion‑parameter LLMs.","Over the past decade, there has been extensive research aimed at enhancing the robustness of neural networks, yet this problem remains vastly unsolved. Here, one major impediment has been the overestimation of the robustness of new defense approaches due to faulty defense evaluations. Flawed robustness evaluations necessitate rectifications in subsequent works, dangerously slowing down the research and providing a false sense of security. In this context, we will face substantial challenges associated with an impending adversarial arms race in natural language processing, specifically with closed-source Large Language Models (LLMs), such as ChatGPT, Google Bard, or Anthropic's Claude. We provide a first set of prerequisites to improve the robustness assessment of new approaches and reduce the amount of faulty evaluations. Additionally, we identify embedding space attacks on LLMs as another viable threat model for the purposes of generating malicious content in open-sourced models. Finally, we demonstrate on a recently proposed defense that, without LLM-specific best practices in place, it is easy to overestimate the robustness of a new approach. "
"Recent advancements in LLM Red-Teaming: Techniques, Defenses, and
  Ethical Considerations","https://scispace.com/paper/recent-advancements-in-llm-red-teaming-techniques-defenses-1t86jlb4amm4","2024","Journal Article","","Tarun Raheja
Nilay Pochhi","10.48550/arxiv.2410.09097","https://scispace.compdf/recent-advancements-in-llm-red-teaming-techniques-defenses-1t86jlb4amm4.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on jailbreak benchmarks, defenses, and prompt injection attacks for LLMs generally; does not discuss quantization, small‑model robustness, or security impacts of quantized models.","Large Language Models (LLMs) have demonstrated remarkable capabilities in natural language processing tasks, but their vulnerability to jailbreak attacks poses significant security risks. This survey paper presents a comprehensive analysis of recent advancements in attack strategies and defense mechanisms within the field of Large Language Model (LLM) red-teaming. We analyze various attack methods, including gradient-based optimization, reinforcement learning, and prompt engineering approaches. We discuss the implications of these attacks on LLM safety and the need for improved defense mechanisms. This work aims to provide a thorough understanding of the current landscape of red-teaming attacks and defenses on LLMs, enabling the development of more secure and reliable language models. "
"Exploring the Robustness and Transferability of Patch-Based Adversarial Attacks in Quantized Neural Networks","https://scispace.com/paper/http://arxiv.org/abs/2411.15246v2","2024","Preprint","","Amira Guesmi
Bassem Ouni
Muhammad Shafique","","https://arxiv.org/pdf/2411.15246v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on patch attacks in quantized vision networks, not on small language models or their security.","Quantized neural networks (QNNs) are increasingly used for efficient deployment of deep learning models on resource-constrained platforms, such as mobile devices and edge computing systems. While quantization reduces model size and computational demands, its impact on adversarial robustness-especially against patch-based attacks-remains inadequately addressed. Patch-based attacks, characterized by localized, high-visibility perturbations, pose significant security risks due to their transferability and resilience. In this study, we systematically evaluate the vulnerability of QNNs to patch-based adversarial attacks across various quantization levels and architectures, focusing on factors that contribute to the robustness of these attacks. Through experiments analyzing feature representations, quantization strength, gradient alignment, and spatial sensitivity, we find that patch attacks consistently achieve high success rates across bitwidths and architectures, demonstrating significant transferability even in heavily quantized models. Contrary to the expectation that quantization might enhance adversarial defenses, our results show that QNNs remain highly susceptible to patch attacks due to the persistence of distinct, localized features within quantized representations. These findings underscore the need for quantization-aware defenses that address the specific challenges posed by patch-based attacks. Our work contributes to a deeper understanding of adversarial robustness in QNNs and aims to guide future research in developing secure, quantization-compatible defenses for real-world applications."
"RobustMQ: Benchmarking Robustness of Quantized Models","https://scispace.com/paper/http://arxiv.org/abs/2308.02350v1","2023","Preprint","","Yisong Xiao
Aishan Liu
Tianyuan Zhang
Haotong Qin
Jinyang Guo
Xianglong Liu","","https://arxiv.org/pdf/2308.02350v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantized vision models (ImageNet) and their robustness to image noises; does not address small LLMs, language tasks, or related security aspects.","Quantization has emerged as an essential technique for deploying deep neural networks (DNNs) on devices with limited resources. However, quantized models exhibit vulnerabilities when exposed to various noises in real-world applications. Despite the importance of evaluating the impact of quantization on robustness, existing research on this topic is limited and often disregards established principles of robustness evaluation, resulting in incomplete and inconclusive findings. To address this gap, we thoroughly evaluated the robustness of quantized models against various noises (adversarial attacks, natural corruptions, and systematic noises) on ImageNet. The comprehensive evaluation results empirically provide valuable insights into the robustness of quantized models in various scenarios, for example: (1) quantized models exhibit higher adversarial robustness than their floating-point counterparts, but are more vulnerable to natural corruptions and systematic noises; (2) in general, increasing the quantization bit-width results in a decrease in adversarial robustness, an increase in natural robustness, and an increase in systematic robustness; (3) among corruption methods, \textit{impulse noise} and \textit{glass blur} are the most harmful to quantized models, while \textit{brightness} has the least impact; (4) among systematic noises, the \textit{nearest neighbor interpolation} has the highest impact, while bilinear interpolation, cubic interpolation, and area interpolation are the three least harmful. Our research contributes to advancing the robust quantization of models and their deployment in real-world scenarios."
"PrefixQuant: Eliminating Outliers by Prefixed Tokens for Large Language Models Quantization","https://scispace.com/paper/http://arxiv.org/abs/2410.05265v2","2024","Preprint","","Mengzhao Chen
Yi Liu
Jiahao Wang
Yi Bin
Wenqi Shao
Ping Luo","","https://arxiv.org/pdf/2410.05265v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on large LLMs (8B‑70B), token‑wise outlier quantization, no security, robustness, or small‑model analysis.","Existing weight-activation quantization methods for Large Language Models (LLMs) primarily address channel-wise outliers but often neglect token-wise outliers, which limits the accuracy of quantized models. In this work, we propose PrefixQuant, a novel quantization method that achieves state-of-the-art performance across various precision levels (W4A4KV4 and W4A8KV4) and granularities (dynamic and static quantization) by effectively isolating token-wise outliers. First, PrefixQuant eliminates token-wise outliers by prefixing outlier tokens in the KV cache, a process that is training-free and highly efficient (e.g., 1 minutes for Llama-3-70B). Second, PrefixQuant introduces new trainable parameters for block-wise training to compensate for quantization error. Our experiments show that PrefixQuant significantly outperforms existing dynamic quantization methods, even under coarser static quantization settings. For instance, PrefixQuant achieves an average accuracy improvement of +3.08 and +2.85 points over SpinQuant (dynamic quantization) on five zero-shot reasoning tasks under dynamic and static quantization settings, respectively, on W4A4KV4 Llama-3-8B. Additionally, we demonstrate up to 2.74x prefilling speedup and 2.16x decoding speedup for LLMs using W4A4 PrefixQuant. Our code is available at https://github.com/ChenMnZ/PrefixQuant."
"Art and science of quantizing large-scale models: A comprehensive overview","https://scispace.com/paper/art-and-science-of-quantizing-large-scale-models-a-2wije7ub1jmw","2024","Journal Article","","Yanshu Wang
Tong Yang
X. San Liang
Wang Guo-an
H.P. Lu
Zhe Xu
Yaoming Li
Weitao Li","10.48550/arxiv.2409.11650","https://arxiv.org/pdf/2409.11650","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a broad survey of quantization techniques for large-scale models; does not address small LLMs, robustness testing, or security/adversarial analysis.","This paper provides a comprehensive overview of the principles, challenges, and methodologies associated with quantizing large-scale neural network models. As neural networks have evolved towards larger and more complex architectures to address increasingly sophisticated tasks, the computational and energy costs have escalated significantly. We explore the necessity and impact of model size growth, highlighting the performance benefits as well as the computational challenges and environmental considerations. The core focus is on model quantization as a fundamental approach to mitigate these challenges by reducing model size and improving efficiency without substantially compromising accuracy. We delve into various quantization techniques, including both post-training quantization (PTQ) and quantization-aware training (QAT), and analyze several state-of-the-art algorithms such as LLM-QAT, PEQA(L4Q), ZeroQuant, SmoothQuant, and others. Through comparative analysis, we examine how these methods address issues like outliers, importance weighting, and activation quantization, ultimately contributing to more sustainable and accessible deployment of large-scale models. "
"WKVQuant: Quantizing Weight and Key/Value Cache for Large Language Models Gains More","https://scispace.com/paper/http://arxiv.org/abs/2402.12065v2","2024","Preprint","","Yuxuan Yue
Zhihang Yuan
Haojie Duanmu
Sifan Zhou
Jianlong Wu
Liqiang Nie","","https://arxiv.org/pdf/2402.12065v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on large LLM weight and KV cache quantization; no security, robustness, or small‑model analysis.","Large Language Models (LLMs) face significant deployment challenges due to their substantial memory requirements and the computational demands of auto-regressive text generation process. This paper addresses these challenges by focusing on the quantization of LLMs, a technique that reduces memory consumption by converting model parameters and activations into low-bit integers. We critically analyze the existing quantization approaches, identifying their limitations in balancing the accuracy and efficiency of the quantized LLMs. To advance beyond these limitations, we propose WKVQuant, a PTQ framework especially designed for quantizing weights and the key/value (KV) cache of LLMs. Specifically, we incorporates past-only quantization to improve the computation of attention. Additionally, we introduce two-dimensional quantization strategy to handle the distribution of KV cache, along with a cross-block reconstruction regularization for parameter optimization. Experiments show that WKVQuant achieves almost comparable memory savings to weight-activation quantization, while also approaching the performance of weight-only quantization."
"Compensate Quantization Errors: Make Weights Hierarchical to Compensate Each Other","https://scispace.com/paper/http://arxiv.org/abs/2406.16299v1","2024","Preprint","","Yifei Gao
Jie Ou
Lei Wang
Yuting Xiao
Zhiyuan Xiang
Ruiting Dai
Jun Cheng","","https://arxiv.org/pdf/2406.16299v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on hierarchical weight compensation for quantization without addressing small models, robustness, or security aspects.","Emergent Large Language Models (LLMs) use their extraordinary performance and powerful deduction capacity to discern from traditional language models. However, the expenses of computational resources and storage for these LLMs are stunning, quantization then arises as a trending conversation. To address accuracy decay caused by quantization, two streams of works in post-training quantization methods stand out. One uses other weights to compensate existing quantization error, while the other transfers the quantization difficulty to other parts in the model. Combining both merits, we introduce Learnable Singular value Increment (LSI) as an advanced solution. LSI uses Singular Value Decomposition to extract singular values of the weights and make them learnable to help weights compensate each other conditioned on activation. Incorporating LSI with existing techniques, we achieve state-of-the-art performance in diverse quantization settings, no matter in weight-only, weight-activation or extremely low bit scenarios. By unleashing the potential of LSI, efficient finetuning on quantized model is no longer a prohibitive problem."
"Quantization Aware Attack: Enhancing Transferable Adversarial Attacks by Model Quantization","https://scispace.com/paper/http://arxiv.org/abs/2305.05875v3","2023","Preprint","","Yulong Yang
Chenhao Lin
Qian Li
Zhengyu Zhao
Haoran Fan
Dawei Zhou
Nannan Wang
Tongliang Liu
Chao Shen","","https://arxiv.org/pdf/2305.05875v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantized image classification models (ResNet) and transferable attacks, not on small language models or their security.","Quantized neural networks (QNNs) have received increasing attention in resource-constrained scenarios due to their exceptional generalizability. However, their robustness against realistic black-box adversarial attacks has not been extensively studied. In this scenario, adversarial transferability is pursued across QNNs with different quantization bitwidths, which particularly involve unknown architectures and defense methods. Previous studies claim that transferability is difficult to achieve across QNNs with different bitwidths on the condition that they share the same architecture. However, we discover that under different architectures, transferability can be largely improved by using a QNN quantized with an extremely low bitwidth as the substitute model. We further improve the attack transferability by proposing \textit{quantization aware attack} (QAA), which fine-tunes a QNN substitute model with a multiple-bitwidth training objective. In particular, we demonstrate that QAA addresses the two issues that are commonly known to hinder transferability: 1) quantization shifts and 2) gradient misalignments. Extensive experimental results validate the high transferability of the QAA to diverse target models. For instance, when adopting the ResNet-34 substitute model on ImageNet, QAA outperforms the current best attack in attacking standardly trained DNNs, adversarially trained DNNs, and QNNs with varied bitwidths by 4.3\% $\sim$ 20.9\%, 8.7\% $\sim$ 15.5\%, and 2.6\% $\sim$ 31.1\% (absolute), respectively. In addition, QAA is efficient since it only takes one epoch for fine-tuning. In the end, we empirically explain the effectiveness of QAA from the view of the loss landscape. Our code is available at https://github.com/yyl-github-1896/QAA/"
"Robustness of Generalized Learning Vector Quantization Models against Adversarial Attacks","https://scispace.com/paper/http://arxiv.org/abs/1902.00577v2","2019","Preprint","","Sascha Saralajew
Lars Holdijk
Maike Rees
Thomas Villmann","10.1007/978-3-030-19642-4_19","https://arxiv.org/pdf/1902.00577v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LVQ models, not quantized language models; evaluates adversarial robustness of prototype‑based classifiers, unrelated to small LLM quantization or security.","Adversarial attacks and the development of (deep) neural networks robust against them are currently two widely researched topics. The robustness of Learning Vector Quantization (LVQ) models against adversarial attacks has however not yet been studied to the same extent. We therefore present an extensive evaluation of three LVQ models: Generalized LVQ, Generalized Matrix LVQ and Generalized Tangent LVQ. The evaluation suggests that both Generalized LVQ and Generalized Tangent LVQ have a high base robustness, on par with the current state-of-the-art in robust neural network methods. In contrast to this, Generalized Matrix LVQ shows a high susceptibility to adversarial attacks, scoring consistently behind all other models. Additionally, our numerical evaluation indicates that increasing the number of prototypes per class improves the robustness of the models."
"PTQTP: Post-Training Quantization to Trit-Planes for Large Language Models","https://scispace.com/paper/http://arxiv.org/abs/2509.16989v3","2025","Preprint","","He Xiao
Runming Yang
Qingyao Yang
Wendong Xu
Zhen Li
Yupeng Su
Zhengwu Liu
Hongxia Yang
Ngai Wong","","https://arxiv.org/pdf/2509.16989v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on ultra‑low‑bit PTQ for large LLMs (0.6B‑70B), no security, robustness, or adversarial analysis, and does not target sub‑1B models.","Post-training quantization (PTQ) of large language models (LLMs) to extremely low bit-widths remains challenging due to the fundamental trade-off between computational efficiency and representational capacity. While existing ultra-low-bit methods rely on binary approximations or quantization-aware training(QAT), they often suffer from either limited representational capacity or huge training resource overhead. We introduce PTQ to Trit-Planes (PTQTP), a structured PTQ framework that decomposes weight matrices into dual ternary {-1, 0, 1} trit-planes. This approach achieves multiplication-free additive inference by decoupling weights into discrete topology (trit-planes) and continuous magnitude (scales), effectively enabling high-fidelity sparse approximation. PTQTP provides: (1) a theoretically grounded progressive approximation algorithm ensuring global weight consistency; (2) model-agnostic deployment without architectural modifications; and (3) uniform ternary operations that eliminate mixed-precision overhead. Comprehensive experiments on LLaMA3.x and Qwen3 (0.6B-70B) demonstrate that PTQTP significantly outperforms sub-4bit PTQ methods on both language reasoning tasks and mathematical reasoning as well as coding. PTQTP rivals the 1.58-bit QAT performance while requiring only single-hour quantization compared to 10-14 GPU days for training-based methods, and the end-to-end inference speed achieves 4.63$\times$ faster than the FP16 baseline model, establishing a new and practical solution for efficient LLM deployment in resource-constrained environments. Code will available at https://github.com/HeXiao-55/PTQTP."
"SpeechPrompt: Prompting Speech Language Models for Speech Processing Tasks","https://scispace.com/paper/http://arxiv.org/abs/2408.13040v1","2024","Preprint","","Kai-Wei Chang
Haibin Wu
Yu-Kai Wang
Yuan-Kuei Wu
Hua Shen
Wei-Cheng Tseng
Iu-thing Kang
Shang-Wen Li
Hung-yi Lee","10.1109/TASLP.2024.3436618","https://arxiv.org/pdf/2408.13040v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on prompting speech language models with quantized speech units, not on quantizing small LLMs, robustness, or security aspects.","Prompting has become a practical method for utilizing pre-trained language models (LMs). This approach offers several advantages. It allows an LM to adapt to new tasks with minimal training and parameter updates, thus achieving efficiency in both storage and computation. Additionally, prompting modifies only the LM's inputs and harnesses the generative capabilities of language models to address various downstream tasks in a unified manner. This significantly reduces the need for human labor in designing task-specific models. These advantages become even more evident as the number of tasks served by the LM scales up. Motivated by the strengths of prompting, we are the first to explore the potential of prompting speech LMs in the domain of speech processing. Recently, there has been a growing interest in converting speech into discrete units for language modeling. Our pioneer research demonstrates that these quantized speech units are highly versatile within our unified prompting framework. Not only can they serve as class labels, but they also contain rich phonetic information that can be re-synthesized back into speech signals for speech generation tasks. Specifically, we reformulate speech processing tasks into speech-to-unit generation tasks. As a result, we can seamlessly integrate tasks such as speech classification, sequence generation, and speech generation within a single, unified prompting framework. The experiment results show that the prompting method can achieve competitive performance compared to the strong fine-tuning method based on self-supervised learning models with a similar number of trainable parameters. The prompting method also shows promising results in the few-shot setting. Moreover, with the advanced speech LMs coming into the stage, the proposed prompting framework attains great potential."
"QuantAttack: Exploiting Quantization Techniques to Attack Vision Transformers","https://scispace.com/paper/quantattack-exploiting-quantization-techniques-to-attack-8getga8t5z47","2025","Proceedings Article","","Amit Baras
Alon Zolfi
Yuval Elovici
Asaf Shabtai","10.1109/wacv61041.2025.00655","https://openaccess.thecvf.com/content/WACV2025/papers/Baras_QuantAttack_Exploiting_Quantization_Techniques_to_Attack_Vision_Transformers_WACV_2025_paper.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantized Vision Transformers, not language models; does not address small LLMs, robustness, or adversarial analysis for LLMs.",""
"MathAttack: Attacking Large Language Models Towards Math Solving Ability","https://scispace.com/paper/mathattack-attacking-large-language-models-towards-math-330hy6tuga","2023","Journal Article","arXiv.org","Zihao Zhou
Qiufeng Wang
Mingyu Jin
Jie Yao
Jianan Ye
Wei Liu
Wei Wang
Xiaowei Huang
Kaizhu Huang","10.48550/arxiv.2309.01686","https://scispace.compdf/mathattack-attacking-large-language-models-towards-math-330hy6tuga.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on adversarial attacks on math problem solving across various LLM sizes, without addressing quantization, robustness testing, or small‑model constraints.","With the boom of Large Language Models (LLMs), the research of solving Math Word Problem (MWP) has recently made great progress. However, there are few studies to examine the security of LLMs in math solving ability. Instead of attacking prompts in the use of LLMs, we propose a MathAttack model to attack MWP samples which are closer to the essence of security in solving math problems. Compared to traditional text adversarial attack, it is essential to preserve the mathematical logic of original MWPs during the attacking. To this end, we propose logical entity recognition to identify logical entries which are then frozen. Subsequently, the remaining text are attacked by adopting a word-level attacker. Furthermore, we propose a new dataset RobustMath to evaluate the robustness of LLMs in math solving ability. Extensive experiments on our RobustMath and two another math benchmark datasets GSM8K and MultiAirth show that MathAttack could effectively attack the math solving ability of LLMs. In the experiments, we observe that (1) Our adversarial samples from higher-accuracy LLMs are also effective for attacking LLMs with lower accuracy (e.g., transfer from larger to smaller-size LLMs, or from few-shot to zero-shot prompts); (2) Complex MWPs (such as more solving steps, longer text, more numbers) are more vulnerable to attack; (3) We can improve the robustness of LLMs by using our adversarial samples in few-shot prompts. Finally, we hope our practice and observation can serve as an important attempt towards enhancing the robustness of LLMs in math solving ability. We will release our code and dataset."
"Toward Generalizable Evaluation in the LLM Era: A Survey Beyond Benchmarks","https://scispace.com/paper/toward-generalizable-evaluation-in-the-llm-era-a-survey-lzgpi9x2ydsa","2025","Journal Article","arXiv.org","Yixin Cao
Shibo Hong
Xinze Li
Jiahao Ying
Yubo Ma
Haiyuan Liang
Yan-Tie Liu
Zijun Yao
Xiaozhi Wang
Dan Huang
Wenxuan Zhang
Lifu Huang
Muhao Chen
Lei Hou
Qianru Sun
Xingjun Ma
Zuxuan Wu
Min-Yen Kan
David Lo
Qi Zhang
Heng Ji
Jing Jiang
Juanzi Li
Aixin Sun
Xuanjing Huang
Tat-Seng Chua
Yugen Jiang","10.48550/arxiv.2504.18838","https://scispace.compdf/toward-generalizable-evaluation-in-the-llm-era-a-survey-lzgpi9x2ydsa.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey covers adversarial red‑teaming and evaluation datasets for LLMs generally, without discussing quantization, small‑model constraints, or related security analyses.",""
"Impact of Low-bitwidth Quantization on the Adversarial Robustness for Embedded Neural Networks","https://scispace.com/paper/http://arxiv.org/abs/1909.12741v2","2019","Preprint","","Rémi Bernhard
Pierre-Alain Moellic
Jean-Max Dutertre","","https://arxiv.org/pdf/1909.12741v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantized image classifiers, not language models; does not address small LLMs, their robustness, or adversarial security.","As the will to deploy neural networks models on embedded systems grows, and considering the related memory footprint and energy consumption issues, finding lighter solutions to store neural networks such as weight quantization and more efficient inference methods become major research topics. Parallel to that, adversarial machine learning has risen recently with an impressive and significant attention, unveiling some critical flaws of machine learning models, especially neural networks. In particular, perturbed inputs called adversarial examples have been shown to fool a model into making incorrect predictions. In this article, we investigate the adversarial robustness of quantized neural networks under different threat models for a classical supervised image classification task. We show that quantization does not offer any robust protection, results in severe form of gradient masking and advance some hypotheses to explain it. However, we experimentally observe poor transferability capacities which we explain by quantization value shift phenomenon and gradient misalignment and explore how these results can be exploited with an ensemble-based defense."
"QuantAttack: Exploiting Dynamic Quantization to Attack Vision Transformers","https://scispace.com/paper/quantattack-exploiting-dynamic-quantization-to-attack-vision-1rp3x7z8si","2023","Journal Article","arXiv.org","Amit Baras
Alon Zolfi
Yuval Elovici
Asaf Shabtai","10.48550/arxiv.2312.02220","https://scispace.compdf/quantattack-exploiting-dynamic-quantization-to-attack-vision-1rp3x7z8si.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on quantized Vision Transformers and availability attacks, not on small language models or their robustness/security.","In recent years, there has been a significant trend in deep neural networks (DNNs), particularly transformer-based models, of developing ever-larger and more capable models. While they demonstrate state-of-the-art performance, their growing scale requires increased computational resources (e.g., GPUs with greater memory capacity). To address this problem, quantization techniques (i.e., low-bit-precision representation and matrix multiplication) have been proposed. Most quantization techniques employ a static strategy in which the model parameters are quantized, either during training or inference, without considering the test-time sample. In contrast, dynamic quantization techniques, which have become increasingly popular, adapt during inference based on the input provided, while maintaining full-precision performance. However, their dynamic behavior and average-case performance assumption makes them vulnerable to a novel threat vector -- adversarial attacks that target the model's efficiency and availability. In this paper, we present QuantAttack, a novel attack that targets the availability of quantized models, slowing down the inference, and increasing memory usage and energy consumption. We show that carefully crafted adversarial examples, which are designed to exhaust the resources of the operating system, can trigger worst-case performance. In our experiments, we demonstrate the effectiveness of our attack on vision transformers on a wide range of tasks, both uni-modal and multi-modal. We also examine the effect of different attack variants (e.g., a universal perturbation) and the transferability between different models."
